index,Mulheres,Homens,Sexo.ignorado,Total,url,ano,epiweek
30-39 anos,207,244,0,451,http://info.gripe.fiocruz.br/data/detailed/1/2/2020/14/Brasil/age-distribution,2020,1
40-49 anos,236,299,0,535,http://info.gripe.fiocruz.br/data/detailed/1/2/2020/14/Brasil/age-distribution,2020,1
50-59 anos,278,382,0,660,http://info.gripe.fiocruz.br/data/detailed/1/2/2020/14/Brasil/age-distribution,2020,1
60+ anos,856,961,1,1818,http://info.gripe.fiocruz.br/data/detailed/1/2/2020/14/Brasil/age-distribution,2020,1
< 2 anos,0,0,0,0,http://info.gripe.fiocruz.br/data/detailed/1/2/2009/15/Brasil/age-distribution,2009,1
2-4 anos,0,0,0,0,http://info.gripe.fiocruz.br/data/detailed/1/2/2009/15/Brasil/age-distribution,2009,1
5-9 anos,0,0,0,0,http://info.gripe.fiocruz.br/data/detailed/1/2/2009/15/Brasil/age-distribution,2009,1
10-19 anos,0,0,0,0,http://info.gripe.fiocruz.br/data/detailed/1/2/2009/15/Brasil/age-distribution,2009,1
20-29 anos,0,0,0,0,http://info.gripe.fiocruz.br/data/detailed/1/2/2009/15/Brasil/age-distribution,2009,1
30-39 anos,0,0,0,0,http://info.gripe.fiocruz.br/data/detailed/1/2/2009/15/Brasil/age-distribution,2009,1
40-49 anos,0,0,0,0,http://info.gripe.fiocruz.br/data/detailed/1/2/2009/15/Brasil/age-distribution,2009,1
50-59 anos,0,0,0,0,http://info.gripe.fiocruz.br/data/detailed/1/2/2009/15/Brasil/age-distribution,2009,1
60+ anos,0,0,0,0,http://info.gripe.fiocruz.br/data/detailed/1/2/2009/15/Brasil/age-distribution,2009,1
< 2 anos,51,69,0,120,http://info.gripe.fiocruz.br/data/detailed/1/2/2010/15/Brasil/age-distribution,2010,1
2-4 anos,28,28,0,56,http://info.gripe.fiocruz.br/data/detailed/1/2/2010/15/Brasil/age-distribution,2010,1
5-9 anos,13,13,0,26,http://info.gripe.fiocruz.br/data/detailed/1/2/2010/15/Brasil/age-distribution,2010,1
10-19 anos,24,14,0,38,http://info.gripe.fiocruz.br/data/detailed/1/2/2010/15/Brasil/age-distribution,2010,1
20-29 anos,40,24,0,64,http://info.gripe.fiocruz.br/data/detailed/1/2/2010/15/Brasil/age-distribution,2010,1
30-39 anos,26,22,0,48,http://info.gripe.fiocruz.br/data/detailed/1/2/2010/15/Brasil/age-distribution,2010,1
40-49 anos,16,20,0,36,http://info.gripe.fiocruz.br/data/detailed/1/2/2010/15/Brasil/age-distribution,2010,1
50-59 anos,10,7,0,17,http://info.gripe.fiocruz.br/data/detailed/1/2/2010/15/Brasil/age-distribution,2010,1
60+ anos,20,15,0,35,http://info.gripe.fiocruz.br/data/detailed/1/2/2010/15/Brasil/age-distribution,2010,1
< 2 anos,6,11,0,17,http://info.gripe.fiocruz.br/data/detailed/1/2/2011/15/Brasil/age-distribution,2011,1
2-4 anos,4,1,0,5,http://info.gripe.fiocruz.br/data/detailed/1/2/2011/15/Brasil/age-distribution,2011,1
5-9 anos,2,0,0,2,http://info.gripe.fiocruz.br/data/detailed/1/2/2011/15/Brasil/age-distribution,2011,1
10-19 anos,2,2,0,4,http://info.gripe.fiocruz.br/data/detailed/1/2/2011/15/Brasil/age-distribution,2011,1
20-29 anos,6,1,0,7,http://info.gripe.fiocruz.br/data/detailed/1/2/2011/15/Brasil/age-distribution,2011,1
30-39 anos,3,3,0,6,http://info.gripe.fiocruz.br/data/detailed/1/2/2011/15/Brasil/age-distribution,2011,1
40-49 anos,3,0,0,3,http://info.gripe.fiocruz.br/data/detailed/1/2/2011/15/Brasil/age-distribution,2011,1
50-59 anos,0,0,0,0,http://info.gripe.fiocruz.br/data/detailed/1/2/2011/15/Brasil/age-distribution,2011,1
60+ anos,3,0,0,3,http://info.gripe.fiocruz.br/data/detailed/1/2/2011/15/Brasil/age-distribution,2011,1
< 2 anos,34,52,0,86,http://info.gripe.fiocruz.br/data/detailed/1/2/2012/15/Brasil/age-distribution,2012,1
2-4 anos,10,5,0,15,http://info.gripe.fiocruz.br/data/detailed/1/2/2012/15/Brasil/age-distribution,2012,1
5-9 anos,4,1,0,5,http://info.gripe.fiocruz.br/data/detailed/1/2/2012/15/Brasil/age-distribution,2012,1
10-19 anos,8,4,0,12,http://info.gripe.fiocruz.br/data/detailed/1/2/2012/15/Brasil/age-distribution,2012,1
20-29 anos,13,1,0,14,http://info.gripe.fiocruz.br/data/detailed/1/2/2012/15/Brasil/age-distribution,2012,1
30-39 anos,10,2,0,12,http://info.gripe.fiocruz.br/data/detailed/1/2/2012/15/Brasil/age-distribution,2012,1
40-49 anos,4,2,0,6,http://info.gripe.fiocruz.br/data/detailed/1/2/2012/15/Brasil/age-distribution,2012,1
50-59 anos,5,4,0,9,http://info.gripe.fiocruz.br/data/detailed/1/2/2012/15/Brasil/age-distribution,2012,1
60+ anos,6,8,0,14,http://info.gripe.fiocruz.br/data/detailed/1/2/2012/15/Brasil/age-distribution,2012,1
< 2 anos,93,100,0,193,http://info.gripe.fiocruz.br/data/detailed/1/2/2013/15/Brasil/age-distribution,2013,1
2-4 anos,18,19,0,37,http://info.gripe.fiocruz.br/data/detailed/1/2/2013/15/Brasil/age-distribution,2013,1
5-9 anos,9,10,0,19,http://info.gripe.fiocruz.br/data/detailed/1/2/2013/15/Brasil/age-distribution,2013,1
10-19 anos,20,10,0,30,http://info.gripe.fiocruz.br/data/detailed/1/2/2013/15/Brasil/age-distribution,2013,1
20-29 anos,23,20,0,43,http://info.gripe.fiocruz.br/data/detailed/1/2/2013/15/Brasil/age-distribution,2013,1
30-39 anos,16,16,0,32,http://info.gripe.fiocruz.br/data/detailed/1/2/2013/15/Brasil/age-distribution,2013,1
40-49 anos,14,16,0,30,http://info.gripe.fiocruz.br/data/detailed/1/2/2013/15/Brasil/age-distribution,2013,1
50-59 anos,15,19,0,34,http://info.gripe.fiocruz.br/data/detailed/1/2/2013/15/Brasil/age-distribution,2013,1
60+ anos,21,24,0,45,http://info.gripe.fiocruz.br/data/detailed/1/2/2013/15/Brasil/age-distribution,2013,1
< 2 anos,85,91,0,176,http://info.gripe.fiocruz.br/data/detailed/1/2/2014/15/Brasil/age-distribution,2014,1
2-4 anos,20,24,0,44,http://info.gripe.fiocruz.br/data/detailed/1/2/2014/15/Brasil/age-distribution,2014,1
5-9 anos,10,12,0,22,http://info.gripe.fiocruz.br/data/detailed/1/2/2014/15/Brasil/age-distribution,2014,1
10-19 anos,10,5,0,15,http://info.gripe.fiocruz.br/data/detailed/1/2/2014/15/Brasil/age-distribution,2014,1
20-29 anos,11,14,1,26,http://info.gripe.fiocruz.br/data/detailed/1/2/2014/15/Brasil/age-distribution,2014,1
30-39 anos,18,10,0,28,http://info.gripe.fiocruz.br/data/detailed/1/2/2014/15/Brasil/age-distribution,2014,1
40-49 anos,10,11,0,21,http://info.gripe.fiocruz.br/data/detailed/1/2/2014/15/Brasil/age-distribution,2014,1
50-59 anos,7,12,0,19,http://info.gripe.fiocruz.br/data/detailed/1/2/2014/15/Brasil/age-distribution,2014,1
60+ anos,19,24,0,43,http://info.gripe.fiocruz.br/data/detailed/1/2/2014/15/Brasil/age-distribution,2014,1
< 2 anos,68,89,0,157,http://info.gripe.fiocruz.br/data/detailed/1/2/2015/15/Brasil/age-distribution,2015,1
2-4 anos,12,23,0,35,http://info.gripe.fiocruz.br/data/detailed/1/2/2015/15/Brasil/age-distribution,2015,1
5-9 anos,3,9,0,12,http://info.gripe.fiocruz.br/data/detailed/1/2/2015/15/Brasil/age-distribution,2015,1
10-19 anos,1,2,0,3,http://info.gripe.fiocruz.br/data/detailed/1/2/2015/15/Brasil/age-distribution,2015,1
20-29 anos,9,2,0,11,http://info.gripe.fiocruz.br/data/detailed/1/2/2015/15/Brasil/age-distribution,2015,1
30-39 anos,15,8,0,23,http://info.gripe.fiocruz.br/data/detailed/1/2/2015/15/Brasil/age-distribution,2015,1
40-49 anos,3,6,0,9,http://info.gripe.fiocruz.br/data/detailed/1/2/2015/15/Brasil/age-distribution,2015,1
50-59 anos,3,5,0,8,http://info.gripe.fiocruz.br/data/detailed/1/2/2015/15/Brasil/age-distribution,2015,1
60+ anos,16,8,0,24,http://info.gripe.fiocruz.br/data/detailed/1/2/2015/15/Brasil/age-distribution,2015,1
< 2 anos,327,445,1,773,http://info.gripe.fiocruz.br/data/detailed/1/2/2016/15/Brasil/age-distribution,2016,1
2-4 anos,151,142,1,294,http://info.gripe.fiocruz.br/data/detailed/1/2/2016/15/Brasil/age-distribution,2016,1
5-9 anos,60,67,0,127,http://info.gripe.fiocruz.br/data/detailed/1/2/2016/15/Brasil/age-distribution,2016,1
10-19 anos,87,79,1,167,http://info.gripe.fiocruz.br/data/detailed/1/2/2016/15/Brasil/age-distribution,2016,1
20-29 anos,122,77,0,199,http://info.gripe.fiocruz.br/data/detailed/1/2/2016/15/Brasil/age-distribution,2016,1
30-39 anos,169,112,0,281,http://info.gripe.fiocruz.br/data/detailed/1/2/2016/15/Brasil/age-distribution,2016,1
40-49 anos,160,143,0,303,http://info.gripe.fiocruz.br/data/detailed/1/2/2016/15/Brasil/age-distribution,2016,1
50-59 anos,185,149,0,334,http://info.gripe.fiocruz.br/data/detailed/1/2/2016/15/Brasil/age-distribution,2016,1
60+ anos,289,220,0,509,http://info.gripe.fiocruz.br/data/detailed/1/2/2016/15/Brasil/age-distribution,2016,1
< 2 anos,138,185,0,323,http://info.gripe.fiocruz.br/data/detailed/1/2/2017/15/Brasil/age-distribution,2017,1
2-4 anos,46,30,0,76,http://info.gripe.fiocruz.br/data/detailed/1/2/2017/15/Brasil/age-distribution,2017,1
5-9 anos,7,16,0,23,http://info.gripe.fiocruz.br/data/detailed/1/2/2017/15/Brasil/age-distribution,2017,1
10-19 anos,14,8,0,22,http://info.gripe.fiocruz.br/data/detailed/1/2/2017/15/Brasil/age-distribution,2017,1
20-29 anos,20,9,0,29,http://info.gripe.fiocruz.br/data/detailed/1/2/2017/15/Brasil/age-distribution,2017,1
30-39 anos,12,11,0,23,http://info.gripe.fiocruz.br/data/detailed/1/2/2017/15/Brasil/age-distribution,2017,1
40-49 anos,23,19,0,42,http://info.gripe.fiocruz.br/data/detailed/1/2/2017/15/Brasil/age-distribution,2017,1
50-59 anos,15,20,0,35,http://info.gripe.fiocruz.br/data/detailed/1/2/2017/15/Brasil/age-distribution,2017,1
60+ anos,54,46,0,100,http://info.gripe.fiocruz.br/data/detailed/1/2/2017/15/Brasil/age-distribution,2017,1
< 2 anos,218,299,1,518,http://info.gripe.fiocruz.br/data/detailed/1/2/2018/15/Brasil/age-distribution,2018,1
2-4 anos,55,79,0,134,http://info.gripe.fiocruz.br/data/detailed/1/2/2018/15/Brasil/age-distribution,2018,1
5-9 anos,36,44,0,80,http://info.gripe.fiocruz.br/data/detailed/1/2/2018/15/Brasil/age-distribution,2018,1
10-19 anos,35,20,0,55,http://info.gripe.fiocruz.br/data/detailed/1/2/2018/15/Brasil/age-distribution,2018,1
20-29 anos,52,27,0,79,http://info.gripe.fiocruz.br/data/detailed/1/2/2018/15/Brasil/age-distribution,2018,1
30-39 anos,42,46,0,88,http://info.gripe.fiocruz.br/data/detailed/1/2/2018/15/Brasil/age-distribution,2018,1
40-49 anos,47,48,0,95,http://info.gripe.fiocruz.br/data/detailed/1/2/2018/15/Brasil/age-distribution,2018,1
50-59 anos,40,49,0,89,http://info.gripe.fiocruz.br/data/detailed/1/2/2018/15/Brasil/age-distribution,2018,1
60+ anos,110,66,0,176,http://info.gripe.fiocruz.br/data/detailed/1/2/2018/15/Brasil/age-distribution,2018,1
< 2 anos,270,331,0,601,http://info.gripe.fiocruz.br/data/detailed/1/2/2019/15/Brasil/age-distribution,2019,1
2-4 anos,68,52,0,120,http://info.gripe.fiocruz.br/data/detailed/1/2/2019/15/Brasil/age-distribution,2019,1
5-9 anos,22,35,0,57,http://info.gripe.fiocruz.br/data/detailed/1/2/2019/15/Brasil/age-distribution,2019,1
10-19 anos,24,21,0,45,http://info.gripe.fiocruz.br/data/detailed/1/2/2019/15/Brasil/age-distribution,2019,1
20-29 anos,19,15,0,34,http://info.gripe.fiocruz.br/data/detailed/1/2/2019/15/Brasil/age-distribution,2019,1
30-39 anos,36,22,0,58,http://info.gripe.fiocruz.br/data/detailed/1/2/2019/15/Brasil/age-distribution,2019,1
40-49 anos,42,20,0,62,http://info.gripe.fiocruz.br/data/detailed/1/2/2019/15/Brasil/age-distribution,2019,1
50-59 anos,31,20,0,51,http://info.gripe.fiocruz.br/data/detailed/1/2/2019/15/Brasil/age-distribution,2019,1
60+ anos,71,64,0,135,http://info.gripe.fiocruz.br/data/detailed/1/2/2019/15/Brasil/age-distribution,2019,1
< 2 anos,NA,NA,NA,NA,http://info.gripe.fiocruz.br/data/detailed/1/2/2020/15/Brasil/age-distribution,2020,1
2-4 anos,NA,NA,NA,NA,http://info.gripe.fiocruz.br/data/detailed/1/2/2020/15/Brasil/age-distribution,2020,1
5-9 anos,NA,NA,NA,NA,http://info.gripe.fiocruz.br/data/detailed/1/2/2020/15/Brasil/age-distribution,2020,1
10-19 anos,NA,NA,NA,NA,http://info.gripe.fiocruz.br/data/detailed/1/2/2020/15/Brasil/age-distribution,2020,1
20-29 anos,NA,NA,NA,NA,http://info.gripe.fiocruz.br/data/detailed/1/2/2020/15/Brasil/age-distribution,2020,1
30-39 anos,NA,NA,NA,NA,http://info.gripe.fiocruz.br/data/detailed/1/2/2020/15/Brasil/age-distribution,2020,1
40-49 anos,NA,NA,NA,NA,http://info.gripe.fiocruz.br/data/detailed/1/2/2020/15/Brasil/age-distribution,2020,1
50-59 anos,NA,NA,NA,NA,http://info.gripe.fiocruz.br/data/detailed/1/2/2020/15/Brasil/age-distribution,2020,1
60+ anos,NA,NA,NA,NA,http://info.gripe.fiocruz.br/data/detailed/1/2/2020/15/Brasil/age-distribution,2020,1
< 2 anos,0,0,0,0,http://info.gripe.fiocruz.br/data/detailed/1/2/2009/16/Brasil/age-distribution,2009,1
2-4 anos,0,0,0,0,http://info.gripe.fiocruz.br/data/detailed/1/2/2009/16/Brasil/age-distribution,2009,1
5-9 anos,0,0,0,0,http://info.gripe.fiocruz.br/data/detailed/1/2/2009/16/Brasil/age-distribution,2009,1
10-19 anos,0,0,0,0,http://info.gripe.fiocruz.br/data/detailed/1/2/2009/16/Brasil/age-distribution,2009,1
20-29 anos,0,1,0,1,http://info.gripe.fiocruz.br/data/detailed/1/2/2009/16/Brasil/age-distribution,2009,1
30-39 anos,2,1,0,3,http://info.gripe.fiocruz.br/data/detailed/1/2/2009/16/Brasil/age-distribution,2009,1
40-49 anos,2,2,0,4,http://info.gripe.fiocruz.br/data/detailed/1/2/2009/16/Brasil/age-distribution,2009,1
50-59 anos,0,1,0,1,http://info.gripe.fiocruz.br/data/detailed/1/2/2009/16/Brasil/age-distribution,2009,1
60+ anos,1,0,0,1,http://info.gripe.fiocruz.br/data/detailed/1/2/2009/16/Brasil/age-distribution,2009,1
< 2 anos,53,67,0,120,http://info.gripe.fiocruz.br/data/detailed/1/2/2010/16/Brasil/age-distribution,2010,1
2-4 anos,21,24,0,45,http://info.gripe.fiocruz.br/data/detailed/1/2/2010/16/Brasil/age-distribution,2010,1
5-9 anos,7,14,0,21,http://info.gripe.fiocruz.br/data/detailed/1/2/2010/16/Brasil/age-distribution,2010,1
10-19 anos,21,13,0,34,http://info.gripe.fiocruz.br/data/detailed/1/2/2010/16/Brasil/age-distribution,2010,1
20-29 anos,20,11,0,31,http://info.gripe.fiocruz.br/data/detailed/1/2/2010/16/Brasil/age-distribution,2010,1
30-39 anos,16,11,0,27,http://info.gripe.fiocruz.br/data/detailed/1/2/2010/16/Brasil/age-distribution,2010,1
40-49 anos,9,6,0,15,http://info.gripe.fiocruz.br/data/detailed/1/2/2010/16/Brasil/age-distribution,2010,1
50-59 anos,14,10,0,24,http://info.gripe.fiocruz.br/data/detailed/1/2/2010/16/Brasil/age-distribution,2010,1
60+ anos,13,18,0,31,http://info.gripe.fiocruz.br/data/detailed/1/2/2010/16/Brasil/age-distribution,2010,1
< 2 anos,8,8,0,16,http://info.gripe.fiocruz.br/data/detailed/1/2/2011/16/Brasil/age-distribution,2011,1
2-4 anos,2,1,0,3,http://info.gripe.fiocruz.br/data/detailed/1/2/2011/16/Brasil/age-distribution,2011,1
5-9 anos,4,1,0,5,http://info.gripe.fiocruz.br/data/detailed/1/2/2011/16/Brasil/age-distribution,2011,1
10-19 anos,1,2,0,3,http://info.gripe.fiocruz.br/data/detailed/1/2/2011/16/Brasil/age-distribution,2011,1
20-29 anos,4,0,0,4,http://info.gripe.fiocruz.br/data/detailed/1/2/2011/16/Brasil/age-distribution,2011,1
30-39 anos,3,1,0,4,http://info.gripe.fiocruz.br/data/detailed/1/2/2011/16/Brasil/age-distribution,2011,1
40-49 anos,1,6,0,7,http://info.gripe.fiocruz.br/data/detailed/1/2/2011/16/Brasil/age-distribution,2011,1
50-59 anos,0,2,0,2,http://info.gripe.fiocruz.br/data/detailed/1/2/2011/16/Brasil/age-distribution,2011,1
60+ anos,4,2,0,6,http://info.gripe.fiocruz.br/data/detailed/1/2/2011/16/Brasil/age-distribution,2011,1
< 2 anos,37,50,0,87,http://info.gripe.fiocruz.br/data/detailed/1/2/2012/16/Brasil/age-distribution,2012,1
2-4 anos,10,8,0,18,http://info.gripe.fiocruz.br/data/detailed/1/2/2012/16/Brasil/age-distribution,2012,1
5-9 anos,2,6,0,8,http://info.gripe.fiocruz.br/data/detailed/1/2/2012/16/Brasil/age-distribution,2012,1
10-19 anos,7,3,0,10,http://info.gripe.fiocruz.br/data/detailed/1/2/2012/16/Brasil/age-distribution,2012,1
20-29 anos,11,4,0,15,http://info.gripe.fiocruz.br/data/detailed/1/2/2012/16/Brasil/age-distribution,2012,1
30-39 anos,9,7,0,16,http://info.gripe.fiocruz.br/data/detailed/1/2/2012/16/Brasil/age-distribution,2012,1
40-49 anos,5,4,0,9,http://info.gripe.fiocruz.br/data/detailed/1/2/2012/16/Brasil/age-distribution,2012,1
50-59 anos,2,2,0,4,http://info.gripe.fiocruz.br/data/detailed/1/2/2012/16/Brasil/age-distribution,2012,1
60+ anos,9,4,0,13,http://info.gripe.fiocruz.br/data/detailed/1/2/2012/16/Brasil/age-distribution,2012,1
< 2 anos,86,116,0,202,http://info.gripe.fiocruz.br/data/detailed/1/2/2013/16/Brasil/age-distribution,2013,1
2-4 anos,23,16,0,39,http://info.gripe.fiocruz.br/data/detailed/1/2/2013/16/Brasil/age-distribution,2013,1
5-9 anos,6,13,0,19,http://info.gripe.fiocruz.br/data/detailed/1/2/2013/16/Brasil/age-distribution,2013,1
10-19 anos,21,7,0,28,http://info.gripe.fiocruz.br/data/detailed/1/2/2013/16/Brasil/age-distribution,2013,1
20-29 anos,46,14,0,60,http://info.gripe.fiocruz.br/data/detailed/1/2/2013/16/Brasil/age-distribution,2013,1
30-39 anos,35,35,0,70,http://info.gripe.fiocruz.br/data/detailed/1/2/2013/16/Brasil/age-distribution,2013,1
40-49 anos,19,32,0,51,http://info.gripe.fiocruz.br/data/detailed/1/2/2013/16/Brasil/age-distribution,2013,1
50-59 anos,34,31,0,65,http://info.gripe.fiocruz.br/data/detailed/1/2/2013/16/Brasil/age-distribution,2013,1
60+ anos,43,37,0,80,http://info.gripe.fiocruz.br/data/detailed/1/2/2013/16/Brasil/age-distribution,2013,1
< 2 anos,75,101,0,176,http://info.gripe.fiocruz.br/data/detailed/1/2/2014/16/Brasil/age-distribution,2014,1
2-4 anos,25,15,0,40,http://info.gripe.fiocruz.br/data/detailed/1/2/2014/16/Brasil/age-distribution,2014,1
5-9 anos,8,6,0,14,http://info.gripe.fiocruz.br/data/detailed/1/2/2014/16/Brasil/age-distribution,2014,1
10-19 anos,9,3,0,12,http://info.gripe.fiocruz.br/data/detailed/1/2/2014/16/Brasil/age-distribution,2014,1
20-29 anos,12,13,0,25,http://info.gripe.fiocruz.br/data/detailed/1/2/2014/16/Brasil/age-distribution,2014,1
30-39 anos,14,13,0,27,http://info.gripe.fiocruz.br/data/detailed/1/2/2014/16/Brasil/age-distribution,2014,1
40-49 anos,9,17,0,26,http://info.gripe.fiocruz.br/data/detailed/1/2/2014/16/Brasil/age-distribution,2014,1
50-59 anos,9,15,0,24,http://info.gripe.fiocruz.br/data/detailed/1/2/2014/16/Brasil/age-distribution,2014,1
60+ anos,28,22,0,50,http://info.gripe.fiocruz.br/data/detailed/1/2/2014/16/Brasil/age-distribution,2014,1
< 2 anos,79,102,0,181,http://info.gripe.fiocruz.br/data/detailed/1/2/2015/16/Brasil/age-distribution,2015,1
2-4 anos,11,15,0,26,http://info.gripe.fiocruz.br/data/detailed/1/2/2015/16/Brasil/age-distribution,2015,1
5-9 anos,2,4,0,6,http://info.gripe.fiocruz.br/data/detailed/1/2/2015/16/Brasil/age-distribution,2015,1
10-19 anos,6,4,0,10,http://info.gripe.fiocruz.br/data/detailed/1/2/2015/16/Brasil/age-distribution,2015,1
20-29 anos,5,5,0,10,http://info.gripe.fiocruz.br/data/detailed/1/2/2015/16/Brasil/age-distribution,2015,1
30-39 anos,9,4,0,13,http://info.gripe.fiocruz.br/data/detailed/1/2/2015/16/Brasil/age-distribution,2015,1
40-49 anos,10,8,0,18,http://info.gripe.fiocruz.br/data/detailed/1/2/2015/16/Brasil/age-distribution,2015,1
50-59 anos,5,11,0,16,http://info.gripe.fiocruz.br/data/detailed/1/2/2015/16/Brasil/age-distribution,2015,1
60+ anos,21,17,0,38,http://info.gripe.fiocruz.br/data/detailed/1/2/2015/16/Brasil/age-distribution,2015,1
< 2 anos,306,351,1,658,http://info.gripe.fiocruz.br/data/detailed/1/2/2016/16/Brasil/age-distribution,2016,1
2-4 anos,116,108,0,224,http://info.gripe.fiocruz.br/data/detailed/1/2/2016/16/Brasil/age-distribution,2016,1
5-9 anos,43,46,0,89,http://info.gripe.fiocruz.br/data/detailed/1/2/2016/16/Brasil/age-distribution,2016,1
10-19 anos,76,46,0,122,http://info.gripe.fiocruz.br/data/detailed/1/2/2016/16/Brasil/age-distribution,2016,1
20-29 anos,110,60,0,170,http://info.gripe.fiocruz.br/data/detailed/1/2/2016/16/Brasil/age-distribution,2016,1
30-39 anos,137,102,0,239,http://info.gripe.fiocruz.br/data/detailed/1/2/2016/16/Brasil/age-distribution,2016,1
40-49 anos,123,118,0,241,http://info.gripe.fiocruz.br/data/detailed/1/2/2016/16/Brasil/age-distribution,2016,1
50-59 anos,138,129,0,267,http://info.gripe.fiocruz.br/data/detailed/1/2/2016/16/Brasil/age-distribution,2016,1
60+ anos,248,219,0,467,http://info.gripe.fiocruz.br/data/detailed/1/2/2016/16/Brasil/age-distribution,2016,1
< 2 anos,131,186,0,317,http://info.gripe.fiocruz.br/data/detailed/1/2/2017/16/Brasil/age-distribution,2017,1
2-4 anos,50,41,0,91,http://info.gripe.fiocruz.br/data/detailed/1/2/2017/16/Brasil/age-distribution,2017,1
5-9 anos,16,14,0,30,http://info.gripe.fiocruz.br/data/detailed/1/2/2017/16/Brasil/age-distribution,2017,1
10-19 anos,15,14,0,29,http://info.gripe.fiocruz.br/data/detailed/1/2/2017/16/Brasil/age-distribution,2017,1
20-29 anos,19,11,0,30,http://info.gripe.fiocruz.br/data/detailed/1/2/2017/16/Brasil/age-distribution,2017,1
30-39 anos,20,16,0,36,http://info.gripe.fiocruz.br/data/detailed/1/2/2017/16/Brasil/age-distribution,2017,1
40-49 anos,21,15,0,36,http://info.gripe.fiocruz.br/data/detailed/1/2/2017/16/Brasil/age-distribution,2017,1
50-59 anos,31,21,0,52,http://info.gripe.fiocruz.br/data/detailed/1/2/2017/16/Brasil/age-distribution,2017,1
60+ anos,68,50,0,118,http://info.gripe.fiocruz.br/data/detailed/1/2/2017/16/Brasil/age-distribution,2017,1
< 2 anos,253,313,0,566,http://info.gripe.fiocruz.br/data/detailed/1/2/2018/16/Brasil/age-distribution,2018,1
2-4 anos,96,79,0,175,http://info.gripe.fiocruz.br/data/detailed/1/2/2018/16/Brasil/age-distribution,2018,1
5-9 anos,41,55,0,96,http://info.gripe.fiocruz.br/data/detailed/1/2/2018/16/Brasil/age-distribution,2018,1
10-19 anos,42,35,0,77,http://info.gripe.fiocruz.br/data/detailed/1/2/2018/16/Brasil/age-distribution,2018,1
20-29 anos,59,37,0,96,http://info.gripe.fiocruz.br/data/detailed/1/2/2018/16/Brasil/age-distribution,2018,1
30-39 anos,71,37,0,108,http://info.gripe.fiocruz.br/data/detailed/1/2/2018/16/Brasil/age-distribution,2018,1
40-49 anos,45,41,0,86,http://info.gripe.fiocruz.br/data/detailed/1/2/2018/16/Brasil/age-distribution,2018,1
50-59 anos,44,51,0,95,http://info.gripe.fiocruz.br/data/detailed/1/2/2018/16/Brasil/age-distribution,2018,1
60+ anos,146,114,0,260,http://info.gripe.fiocruz.br/data/detailed/1/2/2018/16/Brasil/age-distribution,2018,1
< 2 anos,277,360,0,637,http://info.gripe.fiocruz.br/data/detailed/1/2/2019/16/Brasil/age-distribution,2019,1
2-4 anos,80,75,0,155,http://info.gripe.fiocruz.br/data/detailed/1/2/2019/16/Brasil/age-distribution,2019,1
5-9 anos,25,31,0,56,http://info.gripe.fiocruz.br/data/detailed/1/2/2019/16/Brasil/age-distribution,2019,1
10-19 anos,32,18,0,50,http://info.gripe.fiocruz.br/data/detailed/1/2/2019/16/Brasil/age-distribution,2019,1
20-29 anos,36,14,0,50,http://info.gripe.fiocruz.br/data/detailed/1/2/2019/16/Brasil/age-distribution,2019,1
30-39 anos,48,31,0,79,http://info.gripe.fiocruz.br/data/detailed/1/2/2019/16/Brasil/age-distribution,2019,1
40-49 anos,23,33,0,56,http://info.gripe.fiocruz.br/data/detailed/1/2/2019/16/Brasil/age-distribution,2019,1
50-59 anos,25,40,0,65,http://info.gripe.fiocruz.br/data/detailed/1/2/2019/16/Brasil/age-distribution,2019,1
60+ anos,87,84,0,171,http://info.gripe.fiocruz.br/data/detailed/1/2/2019/16/Brasil/age-distribution,2019,1
< 2 anos,NA,NA,NA,NA,http://info.gripe.fiocruz.br/data/detailed/1/2/2020/16/Brasil/age-distribution,2020,1
2-4 anos,NA,NA,NA,NA,http://info.gripe.fiocruz.br/data/detailed/1/2/2020/16/Brasil/age-distribution,2020,1
5-9 anos,NA,NA,NA,NA,http://info.gripe.fiocruz.br/data/detailed/1/2/2020/16/Brasil/age-distribution,2020,1
10-19 anos,NA,NA,NA,NA,http://info.gripe.fiocruz.br/data/detailed/1/2/2020/16/Brasil/age-distribution,2020,1
20-29 anos,NA,NA,NA,NA,http://info.gripe.fiocruz.br/data/detailed/1/2/2020/16/Brasil/age-distribution,2020,1
30-39 anos,NA,NA,NA,NA,http://info.gripe.fiocruz.br/data/detailed/1/2/2020/16/Brasil/age-distribution,2020,1
40-49 anos,NA,NA,NA,NA,http://info.gripe.fiocruz.br/data/detailed/1/2/2020/16/Brasil/age-distribution,2020,1
50-59 anos,NA,NA,NA,NA,http://info.gripe.fiocruz.br/data/detailed/1/2/2020/16/Brasil/age-distribution,2020,1
60+ anos,NA,NA,NA,NA,http://info.gripe.fiocruz.br/data/detailed/1/2/2020/16/Brasil/age-distribution,2020,1
< 2 anos,1,0,0,1,http://info.gripe.fiocruz.br/data/detailed/1/2/2009/17/Brasil/age-distribution,2009,1
2-4 anos,0,1,0,1,http://info.gripe.fiocruz.br/data/detailed/1/2/2009/17/Brasil/age-distribution,2009,1
5-9 anos,0,0,0,0,http://info.gripe.fiocruz.br/data/detailed/1/2/2009/17/Brasil/age-distribution,2009,1
10-19 anos,0,0,0,0,http://info.gripe.fiocruz.br/data/detailed/1/2/2009/17/Brasil/age-distribution,2009,1
