ano,epiweek,casos,territory_name,situation_name,value
2019,12,190,São Paulo,Dado estável. Sujeito a pequenas alterações.,190 (20.3 % do país)
2019,12,6,Tocantins,Dado estável. Sujeito a pequenas alterações.,6 (0.6 % do país)
2020,12,3,Acre,Estimado. Sujeito a alterações.,3 [2 - 7] (0.0 % do país)
2020,12,18,Alagoas,Dados incompletos. Sujeito a grandes alterações.,18 (0.2 % do país)
2020,12,3,Amapá,Dados incompletos. Sujeito a grandes alterações.,3 (0.0 % do país)
2020,12,108,Amazonas,Estimado. Sujeito a alterações.,108 [99 - 126] (1.4 % do país)
2020,12,172,Bahia,Estimado. Sujeito a alterações.,172 [155 - 201] (2.3 % do país)
2020,12,220,Ceará,Estimado. Sujeito a alterações.,220 [187 - 286] (2.9 % do país)
2020,12,157,Distrito Federal,Estimado. Sujeito a alterações.,157 [146 - 179] (2.1 % do país)
2020,12,48,Espírito Santo,Estimado. Sujeito a alterações.,48 [43 - 58] (0.6 % do país)
2020,12,127,Goiás,Estimado. Sujeito a alterações.,127 [112 - 151] (1.7 % do país)
2020,12,91,Maranhão,Dados incompletos. Sujeito a grandes alterações.,91 (1.2 % do país)
2020,12,52,Mato Grosso,Estimado. Sujeito a alterações.,52 [45 - 63] (0.7 % do país)
2020,12,184,Mato Grosso do Sul,Estimado. Sujeito a alterações.,184 [157 - 245] (2.4 % do país)
2020,12,690,Minas Gerais,Estimado. Sujeito a alterações.,690 [610 - 834] (9.0 % do país)
2020,12,381,Paraná,Estimado. Sujeito a alterações.,381 [364 - 408] (5.0 % do país)
2020,12,55,Paraíba,Dados incompletos. Sujeito a grandes alterações.,55 (0.7 % do país)
2020,12,81,Pará,Estimado. Sujeito a alterações.,81 [62 - 116] (1.1 % do país)
2020,12,317,Pernambuco,Estimado. Sujeito a alterações.,317 [295 - 358] (4.2 % do país)
2020,12,92,Piauí,Estimado. Sujeito a alterações.,92 [78 - 124] (1.2 % do país)
2020,12,60,Rio Grande do Norte,Estimado. Sujeito a alterações.,60 [51 - 80] (0.8 % do país)
2020,12,298,Rio Grande do Sul,Estimado. Sujeito a alterações.,298 [286 - 321] (3.9 % do país)
2020,12,473,Rio de Janeiro,Estimado. Sujeito a alterações.,473 [431 - 540] (6.2 % do país)
2020,12,2,Rondônia,Estimado. Sujeito a alterações.,2 [1 - 7] (0.0 % do país)
2020,12,6,Roraima,Estimado. Sujeito a alterações.,6 [4 - 14] (0.1 % do país)
2020,12,214,Santa Catarina,Estimado. Sujeito a alterações.,214 [204 - 232] (2.8 % do país)
2020,12,19,Sergipe,Dados incompletos. Sujeito a grandes alterações.,19 (0.2 % do país)
2020,12,3772,São Paulo,Estimado. Sujeito a alterações.,3772 [3533 - 4073] (49.4 % do país)
2020,12,12,Tocantins,Estimado. Sujeito a alterações.,12 [10 - 15] (0.2 % do país)
2009,13,0,Acre,Dado estável. Sujeito a pequenas alterações.,0
2009,13,0,Alagoas,Dado estável. Sujeito a pequenas alterações.,0
2009,13,0,Amapá,Dado estável. Sujeito a pequenas alterações.,0
2009,13,0,Amazonas,Dado estável. Sujeito a pequenas alterações.,0
2009,13,0,Bahia,Dado estável. Sujeito a pequenas alterações.,0
2009,13,0,Ceará,Dado estável. Sujeito a pequenas alterações.,0
2009,13,0,Distrito Federal,Dado estável. Sujeito a pequenas alterações.,0
2009,13,0,Espírito Santo,Dado estável. Sujeito a pequenas alterações.,0
2009,13,0,Goiás,Dado estável. Sujeito a pequenas alterações.,0
2009,13,0,Maranhão,Dado estável. Sujeito a pequenas alterações.,0
2009,13,0,Mato Grosso,Dado estável. Sujeito a pequenas alterações.,0
2009,13,0,Mato Grosso do Sul,Dado estável. Sujeito a pequenas alterações.,0
2009,13,0,Minas Gerais,Dado estável. Sujeito a pequenas alterações.,0
2009,13,0,Paraná,Dado estável. Sujeito a pequenas alterações.,0
2009,13,0,Paraíba,Dado estável. Sujeito a pequenas alterações.,0
2009,13,0,Pará,Dado estável. Sujeito a pequenas alterações.,0
2009,13,0,Pernambuco,Dado estável. Sujeito a pequenas alterações.,0
2009,13,0,Piauí,Dado estável. Sujeito a pequenas alterações.,0
2009,13,0,Rio Grande do Norte,Dado estável. Sujeito a pequenas alterações.,0
2009,13,0,Rio Grande do Sul,Dado estável. Sujeito a pequenas alterações.,0
2009,13,0,Rio de Janeiro,Dado estável. Sujeito a pequenas alterações.,0
2009,13,0,Rondônia,Dado estável. Sujeito a pequenas alterações.,0
2009,13,0,Roraima,Dado estável. Sujeito a pequenas alterações.,0
2009,13,0,Santa Catarina,Dado estável. Sujeito a pequenas alterações.,0
2009,13,0,Sergipe,Dado estável. Sujeito a pequenas alterações.,0
2009,13,0,São Paulo,Dado estável. Sujeito a pequenas alterações.,0
2009,13,0,Tocantins,Dado estável. Sujeito a pequenas alterações.,0
2010,13,5,Acre,Dado estável. Sujeito a pequenas alterações.,5 (1.1 % do país)
2010,13,0,Alagoas,Dado estável. Sujeito a pequenas alterações.,0
2010,13,0,Amapá,Dado estável. Sujeito a pequenas alterações.,0
2010,13,6,Amazonas,Dado estável. Sujeito a pequenas alterações.,6 (1.3 % do país)
2010,13,10,Bahia,Dado estável. Sujeito a pequenas alterações.,10 (2.2 % do país)
2010,13,4,Ceará,Dado estável. Sujeito a pequenas alterações.,4 (0.9 % do país)
2010,13,9,Distrito Federal,Dado estável. Sujeito a pequenas alterações.,9 (2.0 % do país)
2010,13,1,Espírito Santo,Dado estável. Sujeito a pequenas alterações.,1 (0.2 % do país)
2010,13,29,Goiás,Dado estável. Sujeito a pequenas alterações.,29 (6.5 % do país)
2010,13,18,Maranhão,Dado estável. Sujeito a pequenas alterações.,18 (4.0 % do país)
2010,13,1,Mato Grosso,Dado estável. Sujeito a pequenas alterações.,1 (0.2 % do país)
2010,13,0,Mato Grosso do Sul,Dado estável. Sujeito a pequenas alterações.,0
2010,13,23,Minas Gerais,Dado estável. Sujeito a pequenas alterações.,23 (5.1 % do país)
2010,13,49,Paraná,Dado estável. Sujeito a pequenas alterações.,49 (10.9 % do país)
2010,13,3,Paraíba,Dado estável. Sujeito a pequenas alterações.,3 (0.7 % do país)
2010,13,57,Pará,Dado estável. Sujeito a pequenas alterações.,57 (12.7 % do país)
2010,13,7,Pernambuco,Dado estável. Sujeito a pequenas alterações.,7 (1.6 % do país)
2010,13,19,Piauí,Dado estável. Sujeito a pequenas alterações.,19 (4.2 % do país)
2010,13,4,Rio Grande do Norte,Dado estável. Sujeito a pequenas alterações.,4 (0.9 % do país)
2010,13,6,Rio Grande do Sul,Dado estável. Sujeito a pequenas alterações.,6 (1.3 % do país)
2010,13,12,Rio de Janeiro,Dado estável. Sujeito a pequenas alterações.,12 (2.7 % do país)
2010,13,10,Rondônia,Dado estável. Sujeito a pequenas alterações.,10 (2.2 % do país)
2010,13,0,Roraima,Dado estável. Sujeito a pequenas alterações.,0
2010,13,32,Santa Catarina,Dado estável. Sujeito a pequenas alterações.,32 (7.1 % do país)
2010,13,0,Sergipe,Dado estável. Sujeito a pequenas alterações.,0
2010,13,142,São Paulo,Dado estável. Sujeito a pequenas alterações.,142 (31.6 % do país)
2010,13,2,Tocantins,Dado estável. Sujeito a pequenas alterações.,2 (0.4 % do país)
2011,13,0,Acre,Dado estável. Sujeito a pequenas alterações.,0
2011,13,1,Alagoas,Dado estável. Sujeito a pequenas alterações.,1 (2.5 % do país)
2011,13,0,Amapá,Dado estável. Sujeito a pequenas alterações.,0
2011,13,0,Amazonas,Dado estável. Sujeito a pequenas alterações.,0
2011,13,0,Bahia,Dado estável. Sujeito a pequenas alterações.,0
2011,13,0,Ceará,Dado estável. Sujeito a pequenas alterações.,0
2011,13,4,Distrito Federal,Dado estável. Sujeito a pequenas alterações.,4 (10.0 % do país)
2011,13,0,Espírito Santo,Dado estável. Sujeito a pequenas alterações.,0
2011,13,3,Goiás,Dado estável. Sujeito a pequenas alterações.,3 (7.5 % do país)
2011,13,0,Maranhão,Dado estável. Sujeito a pequenas alterações.,0
2011,13,0,Mato Grosso,Dado estável. Sujeito a pequenas alterações.,0
2011,13,0,Mato Grosso do Sul,Dado estável. Sujeito a pequenas alterações.,0
2011,13,4,Minas Gerais,Dado estável. Sujeito a pequenas alterações.,4 (10.0 % do país)
2011,13,4,Paraná,Dado estável. Sujeito a pequenas alterações.,4 (10.0 % do país)
2011,13,0,Paraíba,Dado estável. Sujeito a pequenas alterações.,0
2011,13,2,Pará,Dado estável. Sujeito a pequenas alterações.,2 (5.0 % do país)
2011,13,0,Pernambuco,Dado estável. Sujeito a pequenas alterações.,0
2011,13,1,Piauí,Dado estável. Sujeito a pequenas alterações.,1 (2.5 % do país)
2011,13,0,Rio Grande do Norte,Dado estável. Sujeito a pequenas alterações.,0
2011,13,2,Rio Grande do Sul,Dado estável. Sujeito a pequenas alterações.,2 (5.0 % do país)
2011,13,0,Rio de Janeiro,Dado estável. Sujeito a pequenas alterações.,0
2011,13,0,Rondônia,Dado estável. Sujeito a pequenas alterações.,0
2011,13,0,Roraima,Dado estável. Sujeito a pequenas alterações.,0
2011,13,2,Santa Catarina,Dado estável. Sujeito a pequenas alterações.,2 (5.0 % do país)
2011,13,0,Sergipe,Dado estável. Sujeito a pequenas alterações.,0
2011,13,17,São Paulo,Dado estável. Sujeito a pequenas alterações.,17 (42.5 % do país)
2011,13,0,Tocantins,Dado estável. Sujeito a pequenas alterações.,0
2012,13,0,Acre,Dado estável. Sujeito a pequenas alterações.,0
2012,13,0,Alagoas,Dado estável. Sujeito a pequenas alterações.,0
2012,13,0,Amapá,Dado estável. Sujeito a pequenas alterações.,0
2012,13,0,Amazonas,Dado estável. Sujeito a pequenas alterações.,0
2012,13,2,Bahia,Dado estável. Sujeito a pequenas alterações.,2 (1.7 % do país)
2012,13,14,Ceará,Dado estável. Sujeito a pequenas alterações.,14 (12.1 % do país)
2012,13,1,Distrito Federal,Dado estável. Sujeito a pequenas alterações.,1 (0.9 % do país)
2012,13,0,Espírito Santo,Dado estável. Sujeito a pequenas alterações.,0
2012,13,4,Goiás,Dado estável. Sujeito a pequenas alterações.,4 (3.4 % do país)
2012,13,0,Maranhão,Dado estável. Sujeito a pequenas alterações.,0
2012,13,0,Mato Grosso,Dado estável. Sujeito a pequenas alterações.,0
2012,13,0,Mato Grosso do Sul,Dado estável. Sujeito a pequenas alterações.,0
2012,13,47,Minas Gerais,Dado estável. Sujeito a pequenas alterações.,47 (40.5 % do país)
2012,13,16,Paraná,Dado estável. Sujeito a pequenas alterações.,16 (13.8 % do país)
2012,13,0,Paraíba,Dado estável. Sujeito a pequenas alterações.,0
2012,13,3,Pará,Dado estável. Sujeito a pequenas alterações.,3 (2.6 % do país)
2012,13,0,Pernambuco,Dado estável. Sujeito a pequenas alterações.,0
2012,13,0,Piauí,Dado estável. Sujeito a pequenas alterações.,0
2012,13,3,Rio Grande do Norte,Dado estável. Sujeito a pequenas alterações.,3 (2.6 % do país)
2012,13,4,Rio Grande do Sul,Dado estável. Sujeito a pequenas alterações.,4 (3.4 % do país)
2012,13,3,Rio de Janeiro,Dado estável. Sujeito a pequenas alterações.,3 (2.6 % do país)
2012,13,0,Rondônia,Dado estável. Sujeito a pequenas alterações.,0
2012,13,0,Roraima,Dado estável. Sujeito a pequenas alterações.,0
2012,13,1,Santa Catarina,Dado estável. Sujeito a pequenas alterações.,1 (0.9 % do país)
2012,13,0,Sergipe,Dado estável. Sujeito a pequenas alterações.,0
2012,13,18,São Paulo,Dado estável. Sujeito a pequenas alterações.,18 (15.5 % do país)
2012,13,0,Tocantins,Dado estável. Sujeito a pequenas alterações.,0
2013,13,0,Acre,Dado estável. Sujeito a pequenas alterações.,0
2013,13,2,Alagoas,Dado estável. Sujeito a pequenas alterações.,2 (0.9 % do país)
2013,13,0,Amapá,Dado estável. Sujeito a pequenas alterações.,0
2013,13,1,Amazonas,Dado estável. Sujeito a pequenas alterações.,1 (0.4 % do país)
2013,13,2,Bahia,Dado estável. Sujeito a pequenas alterações.,2 (0.9 % do país)
2013,13,4,Ceará,Dado estável. Sujeito a pequenas alterações.,4 (1.8 % do país)
2013,13,3,Distrito Federal,Dado estável. Sujeito a pequenas alterações.,3 (1.3 % do país)
2013,13,0,Espírito Santo,Dado estável. Sujeito a pequenas alterações.,0
2013,13,5,Goiás,Dado estável. Sujeito a pequenas alterações.,5 (2.2 % do país)
2013,13,0,Maranhão,Dado estável. Sujeito a pequenas alterações.,0
2013,13,0,Mato Grosso,Dado estável. Sujeito a pequenas alterações.,0
2013,13,7,Mato Grosso do Sul,Dado estável. Sujeito a pequenas alterações.,7 (3.1 % do país)
2013,13,53,Minas Gerais,Dado estável. Sujeito a pequenas alterações.,53 (23.5 % do país)
2013,13,18,Paraná,Dado estável. Sujeito a pequenas alterações.,18 (8.0 % do país)
2013,13,0,Paraíba,Dado estável. Sujeito a pequenas alterações.,0
2013,13,4,Pará,Dado estável. Sujeito a pequenas alterações.,4 (1.8 % do país)
2013,13,9,Pernambuco,Dado estável. Sujeito a pequenas alterações.,9 (4.0 % do país)
2013,13,6,Piauí,Dado estável. Sujeito a pequenas alterações.,6 (2.7 % do país)
2013,13,5,Rio Grande do Norte,Dado estável. Sujeito a pequenas alterações.,5 (2.2 % do país)
2013,13,11,Rio Grande do Sul,Dado estável. Sujeito a pequenas alterações.,11 (4.9 % do país)
2013,13,12,Rio de Janeiro,Dado estável. Sujeito a pequenas alterações.,12 (5.3 % do país)
2013,13,1,Rondônia,Dado estável. Sujeito a pequenas alterações.,1 (0.4 % do país)
2013,13,0,Roraima,Dado estável. Sujeito a pequenas alterações.,0
2013,13,13,Santa Catarina,Dado estável. Sujeito a pequenas alterações.,13 (5.8 % do país)
2013,13,0,Sergipe,Dado estável. Sujeito a pequenas alterações.,0
2013,13,69,São Paulo,Dado estável. Sujeito a pequenas alterações.,69 (30.5 % do país)
2013,13,1,Tocantins,Dado estável. Sujeito a pequenas alterações.,1 (0.4 % do país)
2014,13,3,Acre,Dado estável. Sujeito a pequenas alterações.,3 (1.1 % do país)
2014,13,0,Alagoas,Dado estável. Sujeito a pequenas alterações.,0
2014,13,0,Amapá,Dado estável. Sujeito a pequenas alterações.,0
2014,13,1,Amazonas,Dado estável. Sujeito a pequenas alterações.,1 (0.4 % do país)
2014,13,4,Bahia,Dado estável. Sujeito a pequenas alterações.,4 (1.4 % do país)
2014,13,5,Ceará,Dado estável. Sujeito a pequenas alterações.,5 (1.8 % do país)
2014,13,3,Distrito Federal,Dado estável. Sujeito a pequenas alterações.,3 (1.1 % do país)
2014,13,3,Espírito Santo,Dado estável. Sujeito a pequenas alterações.,3 (1.1 % do país)
2014,13,10,Goiás,Dado estável. Sujeito a pequenas alterações.,10 (3.6 % do país)
2014,13,1,Maranhão,Dado estável. Sujeito a pequenas alterações.,1 (0.4 % do país)
2014,13,4,Mato Grosso,Dado estável. Sujeito a pequenas alterações.,4 (1.4 % do país)
2014,13,10,Mato Grosso do Sul,Dado estável. Sujeito a pequenas alterações.,10 (3.6 % do país)
2014,13,54,Minas Gerais,Dado estável. Sujeito a pequenas alterações.,54 (19.2 % do país)
2014,13,35,Paraná,Dado estável. Sujeito a pequenas alterações.,35 (12.5 % do país)
2014,13,0,Paraíba,Dado estável. Sujeito a pequenas alterações.,0
2014,13,7,Pará,Dado estável. Sujeito a pequenas alterações.,7 (2.5 % do país)
2014,13,16,Pernambuco,Dado estável. Sujeito a pequenas alterações.,16 (5.7 % do país)
2014,13,4,Piauí,Dado estável. Sujeito a pequenas alterações.,4 (1.4 % do país)
2014,13,2,Rio Grande do Norte,Dado estável. Sujeito a pequenas alterações.,2 (0.7 % do país)
2014,13,10,Rio Grande do Sul,Dado estável. Sujeito a pequenas alterações.,10 (3.6 % do país)
2014,13,3,Rio de Janeiro,Dado estável. Sujeito a pequenas alterações.,3 (1.1 % do país)
2014,13,4,Rondônia,Dado estável. Sujeito a pequenas alterações.,4 (1.4 % do país)
2014,13,0,Roraima,Dado estável. Sujeito a pequenas alterações.,0
2014,13,19,Santa Catarina,Dado estável. Sujeito a pequenas alterações.,19 (6.8 % do país)
2014,13,0,Sergipe,Dado estável. Sujeito a pequenas alterações.,0
2014,13,81,São Paulo,Dado estável. Sujeito a pequenas alterações.,81 (28.8 % do país)
2014,13,2,Tocantins,Dado estável. Sujeito a pequenas alterações.,2 (0.7 % do país)
2015,13,7,Acre,Dado estável. Sujeito a pequenas alterações.,7 (2.5 % do país)
2015,13,0,Alagoas,Dado estável. Sujeito a pequenas alterações.,0
2015,13,0,Amapá,Dado estável. Sujeito a pequenas alterações.,0
2015,13,1,Amazonas,Dado estável. Sujeito a pequenas alterações.,1 (0.4 % do país)
2015,13,15,Bahia,Dado estável. Sujeito a pequenas alterações.,15 (5.4 % do país)
2015,13,2,Ceará,Dado estável. Sujeito a pequenas alterações.,2 (0.7 % do país)
2015,13,10,Distrito Federal,Dado estável. Sujeito a pequenas alterações.,10 (3.6 % do país)
2015,13,3,Espírito Santo,Dado estável. Sujeito a pequenas alterações.,3 (1.1 % do país)
2015,13,8,Goiás,Dado estável. Sujeito a pequenas alterações.,8 (2.9 % do país)
2015,13,1,Maranhão,Dado estável. Sujeito a pequenas alterações.,1 (0.4 % do país)
2015,13,0,Mato Grosso,Dado estável. Sujeito a pequenas alterações.,0
2015,13,8,Mato Grosso do Sul,Dado estável. Sujeito a pequenas alterações.,8 (2.9 % do país)
2015,13,27,Minas Gerais,Dado estável. Sujeito a pequenas alterações.,27 (9.6 % do país)
2015,13,39,Paraná,Dado estável. Sujeito a pequenas alterações.,39 (13.9 % do país)
2015,13,0,Paraíba,Dado estável. Sujeito a pequenas alterações.,0
2015,13,5,Pará,Dado estável. Sujeito a pequenas alterações.,5 (1.8 % do país)
2015,13,29,Pernambuco,Dado estável. Sujeito a pequenas alterações.,29 (10.4 % do país)
2015,13,1,Piauí,Dado estável. Sujeito a pequenas alterações.,1 (0.4 % do país)
2015,13,5,Rio Grande do Norte,Dado estável. Sujeito a pequenas alterações.,5 (1.8 % do país)
2015,13,26,Rio Grande do Sul,Dado estável. Sujeito a pequenas alterações.,26 (9.3 % do país)
2015,13,7,Rio de Janeiro,Dado estável. Sujeito a pequenas alterações.,7 (2.5 % do país)
2015,13,2,Rondônia,Dado estável. Sujeito a pequenas alterações.,2 (0.7 % do país)
2015,13,2,Roraima,Dado estável. Sujeito a pequenas alterações.,2 (0.7 % do país)
2015,13,14,Santa Catarina,Dado estável. Sujeito a pequenas alterações.,14 (5.0 % do país)
2015,13,0,Sergipe,Dado estável. Sujeito a pequenas alterações.,0
2015,13,68,São Paulo,Dado estável. Sujeito a pequenas alterações.,68 (24.3 % do país)
2015,13,0,Tocantins,Dado estável. Sujeito a pequenas alterações.,0
2016,13,6,Acre,Dado estável. Sujeito a pequenas alterações.,6 (0.2 % do país)
2016,13,11,Alagoas,Dado estável. Sujeito a pequenas alterações.,11 (0.4 % do país)
2016,13,2,Amapá,Dado estável. Sujeito a pequenas alterações.,2 (0.1 % do país)
2016,13,1,Amazonas,Dado estável. Sujeito a pequenas alterações.,1 (0.0 % do país)
2016,13,48,Bahia,Dado estável. Sujeito a pequenas alterações.,48 (1.6 % do país)
2016,13,10,Ceará,Dado estável. Sujeito a pequenas alterações.,10 (0.3 % do país)
2016,13,38,Distrito Federal,Dado estável. Sujeito a pequenas alterações.,38 (1.3 % do país)
2016,13,26,Espírito Santo,Dado estável. Sujeito a pequenas alterações.,26 (0.9 % do país)
2016,13,68,Goiás,Dado estável. Sujeito a pequenas alterações.,68 (2.3 % do país)
2016,13,0,Maranhão,Dado estável. Sujeito a pequenas alterações.,0
2016,13,23,Mato Grosso,Dado estável. Sujeito a pequenas alterações.,23 (0.8 % do país)
2016,13,43,Mato Grosso do Sul,Dado estável. Sujeito a pequenas alterações.,43 (1.5 % do país)
2016,13,161,Minas Gerais,Dado estável. Sujeito a pequenas alterações.,161 (5.5 % do país)
2016,13,159,Paraná,Dado estável. Sujeito a pequenas alterações.,159 (5.4 % do país)
2016,13,25,Paraíba,Dado estável. Sujeito a pequenas alterações.,25 (0.8 % do país)
2016,13,70,Pará,Dado estável. Sujeito a pequenas alterações.,70 (2.4 % do país)
2016,13,40,Pernambuco,Dado estável. Sujeito a pequenas alterações.,40 (1.4 % do país)
2016,13,18,Piauí,Dado estável. Sujeito a pequenas alterações.,18 (0.6 % do país)
2016,13,15,Rio Grande do Norte,Dado estável. Sujeito a pequenas alterações.,15 (0.5 % do país)
2016,13,102,Rio Grande do Sul,Dado estável. Sujeito a pequenas alterações.,102 (3.5 % do país)
2016,13,100,Rio de Janeiro,Dado estável. Sujeito a pequenas alterações.,100 (3.4 % do país)
2016,13,19,Rondônia,Dado estável. Sujeito a pequenas alterações.,19 (0.6 % do país)
2016,13,0,Roraima,Dado estável. Sujeito a pequenas alterações.,0
2016,13,143,Santa Catarina,Dado estável. Sujeito a pequenas alterações.,143 (4.9 % do país)
2016,13,3,Sergipe,Dado estável. Sujeito a pequenas alterações.,3 (0.1 % do país)
2016,13,1812,São Paulo,Dado estável. Sujeito a pequenas alterações.,1812 (61.5 % do país)
2016,13,1,Tocantins,Dado estável. Sujeito a pequenas alterações.,1 (0.0 % do país)
2017,13,3,Acre,Dado estável. Sujeito a pequenas alterações.,3 (0.5 % do país)
2017,13,1,Alagoas,Dado estável. Sujeito a pequenas alterações.,1 (0.2 % do país)
2017,13,0,Amapá,Dado estável. Sujeito a pequenas alterações.,0
2017,13,8,Amazonas,Dado estável. Sujeito a pequenas alterações.,8 (1.4 % do país)
2017,13,14,Bahia,Dado estável. Sujeito a pequenas alterações.,14 (2.4 % do país)
2017,13,8,Ceará,Dado estável. Sujeito a pequenas alterações.,8 (1.4 % do país)
2017,13,32,Distrito Federal,Dado estável. Sujeito a pequenas alterações.,32 (5.4 % do país)
2017,13,8,Espírito Santo,Dado estável. Sujeito a pequenas alterações.,8 (1.4 % do país)
2017,13,36,Goiás,Dado estável. Sujeito a pequenas alterações.,36 (6.1 % do país)
2017,13,0,Maranhão,Dado estável. Sujeito a pequenas alterações.,0
2017,13,5,Mato Grosso,Dado estável. Sujeito a pequenas alterações.,5 (0.8 % do país)
2017,13,23,Mato Grosso do Sul,Dado estável. Sujeito a pequenas alterações.,23 (3.9 % do país)
2017,13,36,Minas Gerais,Dado estável. Sujeito a pequenas alterações.,36 (6.1 % do país)
2017,13,70,Paraná,Dado estável. Sujeito a pequenas alterações.,70 (11.8 % do país)
2017,13,4,Paraíba,Dado estável. Sujeito a pequenas alterações.,4 (0.7 % do país)
2017,13,35,Pará,Dado estável. Sujeito a pequenas alterações.,35 (5.9 % do país)
2017,13,57,Pernambuco,Dado estável. Sujeito a pequenas alterações.,57 (9.6 % do país)
2017,13,5,Piauí,Dado estável. Sujeito a pequenas alterações.,5 (0.8 % do país)
2017,13,6,Rio Grande do Norte,Dado estável. Sujeito a pequenas alterações.,6 (1.0 % do país)
2017,13,28,Rio Grande do Sul,Dado estável. Sujeito a pequenas alterações.,28 (4.7 % do país)
2017,13,9,Rio de Janeiro,Dado estável. Sujeito a pequenas alterações.,9 (1.5 % do país)
2017,13,3,Rondônia,Dado estável. Sujeito a pequenas alterações.,3 (0.5 % do país)
2017,13,0,Roraima,Dado estável. Sujeito a pequenas alterações.,0
2017,13,15,Santa Catarina,Dado estável. Sujeito a pequenas alterações.,15 (2.5 % do país)
2017,13,0,Sergipe,Dado estável. Sujeito a pequenas alterações.,0
2017,13,184,São Paulo,Dado estável. Sujeito a pequenas alterações.,184 (31.1 % do país)
2017,13,1,Tocantins,Dado estável. Sujeito a pequenas alterações.,1 (0.2 % do país)
2018,13,4,Acre,Dado estável. Sujeito a pequenas alterações.,4 (0.6 % do país)
2018,13,5,Alagoas,Dado estável. Sujeito a pequenas alterações.,5 (0.8 % do país)
2018,13,0,Amapá,Dado estável. Sujeito a pequenas alterações.,0
2018,13,2,Amazonas,Dado estável. Sujeito a pequenas alterações.,2 (0.3 % do país)
2018,13,57,Bahia,Dado estável. Sujeito a pequenas alterações.,57 (8.6 % do país)
2018,13,12,Ceará,Dado estável. Sujeito a pequenas alterações.,12 (1.8 % do país)
2018,13,53,Distrito Federal,Dado estável. Sujeito a pequenas alterações.,53 (8.0 % do país)
2018,13,10,Espírito Santo,Dado estável. Sujeito a pequenas alterações.,10 (1.5 % do país)
2018,13,113,Goiás,Dado estável. Sujeito a pequenas alterações.,113 (17.1 % do país)
2018,13,3,Maranhão,Dado estável. Sujeito a pequenas alterações.,3 (0.5 % do país)
2018,13,6,Mato Grosso,Dado estável. Sujeito a pequenas alterações.,6 (0.9 % do país)
2018,13,18,Mato Grosso do Sul,Dado estável. Sujeito a pequenas alterações.,18 (2.7 % do país)
2018,13,33,Minas Gerais,Dado estável. Sujeito a pequenas alterações.,33 (5.0 % do país)
2018,13,67,Paraná,Dado estável. Sujeito a pequenas alterações.,67 (10.1 % do país)
2018,13,1,Paraíba,Dado estável. Sujeito a pequenas alterações.,1 (0.2 % do país)
2018,13,26,Pará,Dado estável. Sujeito a pequenas alterações.,26 (3.9 % do país)
2018,13,32,Pernambuco,Dado estável. Sujeito a pequenas alterações.,32 (4.8 % do país)
2018,13,4,Piauí,Dado estável. Sujeito a pequenas alterações.,4 (0.6 % do país)
2018,13,5,Rio Grande do Norte,Dado estável. Sujeito a pequenas alterações.,5 (0.8 % do país)
2018,13,23,Rio Grande do Sul,Dado estável. Sujeito a pequenas alterações.,23 (3.5 % do país)
2018,13,23,Rio de Janeiro,Dado estável. Sujeito a pequenas alterações.,23 (3.5 % do país)
2018,13,3,Rondônia,Dado estável. Sujeito a pequenas alterações.,3 (0.5 % do país)
2018,13,0,Roraima,Dado estável. Sujeito a pequenas alterações.,0
2018,13,9,Santa Catarina,Dado estável. Sujeito a pequenas alterações.,9 (1.4 % do país)
2018,13,7,Sergipe,Dado estável. Sujeito a pequenas alterações.,7 (1.1 % do país)
2018,13,142,São Paulo,Dado estável. Sujeito a pequenas alterações.,142 (21.5 % do país)
2018,13,3,Tocantins,Dado estável. Sujeito a pequenas alterações.,3 (0.5 % do país)
2019,13,17,Acre,Dado estável. Sujeito a pequenas alterações.,17 (1.7 % do país)
2019,13,2,Alagoas,Dado estável. Sujeito a pequenas alterações.,2 (0.2 % do país)
2019,13,2,Amapá,Dado estável. Sujeito a pequenas alterações.,2 (0.2 % do país)
2019,13,96,Amazonas,Dado estável. Sujeito a pequenas alterações.,96 (9.8 % do país)
2019,13,16,Bahia,Dado estável. Sujeito a pequenas alterações.,16 (1.6 % do país)
2019,13,25,Ceará,Dado estável. Sujeito a pequenas alterações.,25 (2.6 % do país)
2019,13,88,Distrito Federal,Dado estável. Sujeito a pequenas alterações.,88 (9.0 % do país)
2019,13,15,Espírito Santo,Dado estável. Sujeito a pequenas alterações.,15 (1.5 % do país)
2019,13,37,Goiás,Dado estável. Sujeito a pequenas alterações.,37 (3.8 % do país)
2019,13,5,Maranhão,Dado estável. Sujeito a pequenas alterações.,5 (0.5 % do país)
2019,13,4,Mato Grosso,Dado estável. Sujeito a pequenas alterações.,4 (0.4 % do país)
2019,13,32,Mato Grosso do Sul,Dado estável. Sujeito a pequenas alterações.,32 (3.3 % do país)
2019,13,58,Minas Gerais,Dado estável. Sujeito a pequenas alterações.,58 (5.9 % do país)
2019,13,96,Paraná,Dado estável. Sujeito a pequenas alterações.,96 (9.8 % do país)
2019,13,6,Paraíba,Dado estável. Sujeito a pequenas alterações.,6 (0.6 % do país)
2019,13,44,Pará,Dado estável. Sujeito a pequenas alterações.,44 (4.5 % do país)
2019,13,58,Pernambuco,Dado estável. Sujeito a pequenas alterações.,58 (5.9 % do país)
2019,13,19,Piauí,Dado estável. Sujeito a pequenas alterações.,19 (1.9 % do país)
