ano,epiweek,casos,territory_name,situation_name,value
2020,11,106,Pernambuco,Dado estável. Sujeito a pequenas alterações.,106 (3.5 % do país)
2020,11,36,Piauí,Estimado. Sujeito a alterações.,36 [27 - 80] (1.2 % do país)
2020,11,40,Rio Grande do Norte,Estimado. Sujeito a alterações.,40 [30 - 75] (1.3 % do país)
2020,11,63,Rio Grande do Sul,Dado estável. Sujeito a pequenas alterações.,63 (2.1 % do país)
2020,11,184,Rio de Janeiro,Estimado. Sujeito a alterações.,184 [171 - 220] (6.0 % do país)
2020,11,1,Rondônia,Estimado. Sujeito a alterações.,1 [1 - 5] (0.0 % do país)
2020,11,2,Roraima,Estimado. Sujeito a alterações.,2 [2 - 5] (0.1 % do país)
2020,11,76,Santa Catarina,Estimado. Sujeito a alterações.,76 [72 - 88] (2.5 % do país)
2020,11,12,Sergipe,Dado estável. Sujeito a pequenas alterações.,12 (0.4 % do país)
2020,11,1398,São Paulo,Estimado. Sujeito a alterações.,1398 [1325 - 1563] (45.5 % do país)
2020,11,11,Tocantins,Estimado. Sujeito a alterações.,11 [11 - 12] (0.4 % do país)
2009,12,0,Acre,Dado estável. Sujeito a pequenas alterações.,0
2009,12,0,Alagoas,Dado estável. Sujeito a pequenas alterações.,0
2009,12,0,Amapá,Dado estável. Sujeito a pequenas alterações.,0
2009,12,0,Amazonas,Dado estável. Sujeito a pequenas alterações.,0
2009,12,0,Bahia,Dado estável. Sujeito a pequenas alterações.,0
2009,12,0,Ceará,Dado estável. Sujeito a pequenas alterações.,0
2009,12,0,Distrito Federal,Dado estável. Sujeito a pequenas alterações.,0
2009,12,0,Espírito Santo,Dado estável. Sujeito a pequenas alterações.,0
2009,12,0,Goiás,Dado estável. Sujeito a pequenas alterações.,0
2009,12,0,Maranhão,Dado estável. Sujeito a pequenas alterações.,0
2009,12,0,Mato Grosso,Dado estável. Sujeito a pequenas alterações.,0
2009,12,0,Mato Grosso do Sul,Dado estável. Sujeito a pequenas alterações.,0
2009,12,0,Minas Gerais,Dado estável. Sujeito a pequenas alterações.,0
2009,12,0,Paraná,Dado estável. Sujeito a pequenas alterações.,0
2009,12,0,Paraíba,Dado estável. Sujeito a pequenas alterações.,0
2009,12,0,Pará,Dado estável. Sujeito a pequenas alterações.,0
2009,12,0,Pernambuco,Dado estável. Sujeito a pequenas alterações.,0
2009,12,0,Piauí,Dado estável. Sujeito a pequenas alterações.,0
2009,12,0,Rio Grande do Norte,Dado estável. Sujeito a pequenas alterações.,0
2009,12,0,Rio Grande do Sul,Dado estável. Sujeito a pequenas alterações.,0
2009,12,0,Rio de Janeiro,Dado estável. Sujeito a pequenas alterações.,0
2009,12,0,Rondônia,Dado estável. Sujeito a pequenas alterações.,0
2009,12,0,Roraima,Dado estável. Sujeito a pequenas alterações.,0
2009,12,0,Santa Catarina,Dado estável. Sujeito a pequenas alterações.,0
2009,12,0,Sergipe,Dado estável. Sujeito a pequenas alterações.,0
2009,12,0,São Paulo,Dado estável. Sujeito a pequenas alterações.,0
2009,12,0,Tocantins,Dado estável. Sujeito a pequenas alterações.,0
2010,12,1,Acre,Dado estável. Sujeito a pequenas alterações.,1 (0.2 % do país)
2010,12,3,Alagoas,Dado estável. Sujeito a pequenas alterações.,3 (0.7 % do país)
2010,12,0,Amapá,Dado estável. Sujeito a pequenas alterações.,0
2010,12,8,Amazonas,Dado estável. Sujeito a pequenas alterações.,8 (1.8 % do país)
2010,12,8,Bahia,Dado estável. Sujeito a pequenas alterações.,8 (1.8 % do país)
2010,12,2,Ceará,Dado estável. Sujeito a pequenas alterações.,2 (0.4 % do país)
2010,12,8,Distrito Federal,Dado estável. Sujeito a pequenas alterações.,8 (1.8 % do país)
2010,12,5,Espírito Santo,Dado estável. Sujeito a pequenas alterações.,5 (1.1 % do país)
2010,12,18,Goiás,Dado estável. Sujeito a pequenas alterações.,18 (4.0 % do país)
2010,12,14,Maranhão,Dado estável. Sujeito a pequenas alterações.,14 (3.1 % do país)
2010,12,2,Mato Grosso,Dado estável. Sujeito a pequenas alterações.,2 (0.4 % do país)
2010,12,0,Mato Grosso do Sul,Dado estável. Sujeito a pequenas alterações.,0
2010,12,11,Minas Gerais,Dado estável. Sujeito a pequenas alterações.,11 (2.4 % do país)
2010,12,72,Paraná,Dado estável. Sujeito a pequenas alterações.,72 (15.9 % do país)
2010,12,0,Paraíba,Dado estável. Sujeito a pequenas alterações.,0
2010,12,64,Pará,Dado estável. Sujeito a pequenas alterações.,64 (14.1 % do país)
2010,12,6,Pernambuco,Dado estável. Sujeito a pequenas alterações.,6 (1.3 % do país)
2010,12,32,Piauí,Dado estável. Sujeito a pequenas alterações.,32 (7.0 % do país)
2010,12,2,Rio Grande do Norte,Dado estável. Sujeito a pequenas alterações.,2 (0.4 % do país)
2010,12,9,Rio Grande do Sul,Dado estável. Sujeito a pequenas alterações.,9 (2.0 % do país)
2010,12,12,Rio de Janeiro,Dado estável. Sujeito a pequenas alterações.,12 (2.6 % do país)
2010,12,8,Rondônia,Dado estável. Sujeito a pequenas alterações.,8 (1.8 % do país)
2010,12,0,Roraima,Dado estável. Sujeito a pequenas alterações.,0
2010,12,17,Santa Catarina,Dado estável. Sujeito a pequenas alterações.,17 (3.7 % do país)
2010,12,0,Sergipe,Dado estável. Sujeito a pequenas alterações.,0
2010,12,152,São Paulo,Dado estável. Sujeito a pequenas alterações.,152 (33.5 % do país)
2010,12,0,Tocantins,Dado estável. Sujeito a pequenas alterações.,0
2011,12,0,Acre,Dado estável. Sujeito a pequenas alterações.,0
2011,12,0,Alagoas,Dado estável. Sujeito a pequenas alterações.,0
2011,12,0,Amapá,Dado estável. Sujeito a pequenas alterações.,0
2011,12,0,Amazonas,Dado estável. Sujeito a pequenas alterações.,0
2011,12,3,Bahia,Dado estável. Sujeito a pequenas alterações.,3 (8.3 % do país)
2011,12,0,Ceará,Dado estável. Sujeito a pequenas alterações.,0
2011,12,0,Distrito Federal,Dado estável. Sujeito a pequenas alterações.,0
2011,12,0,Espírito Santo,Dado estável. Sujeito a pequenas alterações.,0
2011,12,2,Goiás,Dado estável. Sujeito a pequenas alterações.,2 (5.6 % do país)
2011,12,0,Maranhão,Dado estável. Sujeito a pequenas alterações.,0
2011,12,0,Mato Grosso,Dado estável. Sujeito a pequenas alterações.,0
2011,12,1,Mato Grosso do Sul,Dado estável. Sujeito a pequenas alterações.,1 (2.8 % do país)
2011,12,3,Minas Gerais,Dado estável. Sujeito a pequenas alterações.,3 (8.3 % do país)
2011,12,12,Paraná,Dado estável. Sujeito a pequenas alterações.,12 (33.3 % do país)
2011,12,0,Paraíba,Dado estável. Sujeito a pequenas alterações.,0
2011,12,0,Pará,Dado estável. Sujeito a pequenas alterações.,0
2011,12,0,Pernambuco,Dado estável. Sujeito a pequenas alterações.,0
2011,12,1,Piauí,Dado estável. Sujeito a pequenas alterações.,1 (2.8 % do país)
2011,12,0,Rio Grande do Norte,Dado estável. Sujeito a pequenas alterações.,0
2011,12,2,Rio Grande do Sul,Dado estável. Sujeito a pequenas alterações.,2 (5.6 % do país)
2011,12,0,Rio de Janeiro,Dado estável. Sujeito a pequenas alterações.,0
2011,12,0,Rondônia,Dado estável. Sujeito a pequenas alterações.,0
2011,12,0,Roraima,Dado estável. Sujeito a pequenas alterações.,0
2011,12,4,Santa Catarina,Dado estável. Sujeito a pequenas alterações.,4 (11.1 % do país)
2011,12,0,Sergipe,Dado estável. Sujeito a pequenas alterações.,0
2011,12,8,São Paulo,Dado estável. Sujeito a pequenas alterações.,8 (22.2 % do país)
2011,12,0,Tocantins,Dado estável. Sujeito a pequenas alterações.,0
2012,12,3,Acre,Dado estável. Sujeito a pequenas alterações.,3 (2.1 % do país)
2012,12,0,Alagoas,Dado estável. Sujeito a pequenas alterações.,0
2012,12,0,Amapá,Dado estável. Sujeito a pequenas alterações.,0
2012,12,2,Amazonas,Dado estável. Sujeito a pequenas alterações.,2 (1.4 % do país)
2012,12,6,Bahia,Dado estável. Sujeito a pequenas alterações.,6 (4.2 % do país)
2012,12,11,Ceará,Dado estável. Sujeito a pequenas alterações.,11 (7.7 % do país)
2012,12,0,Distrito Federal,Dado estável. Sujeito a pequenas alterações.,0
2012,12,1,Espírito Santo,Dado estável. Sujeito a pequenas alterações.,1 (0.7 % do país)
2012,12,2,Goiás,Dado estável. Sujeito a pequenas alterações.,2 (1.4 % do país)
2012,12,0,Maranhão,Dado estável. Sujeito a pequenas alterações.,0
2012,12,0,Mato Grosso,Dado estável. Sujeito a pequenas alterações.,0
2012,12,0,Mato Grosso do Sul,Dado estável. Sujeito a pequenas alterações.,0
2012,12,45,Minas Gerais,Dado estável. Sujeito a pequenas alterações.,45 (31.7 % do país)
2012,12,20,Paraná,Dado estável. Sujeito a pequenas alterações.,20 (14.1 % do país)
2012,12,0,Paraíba,Dado estável. Sujeito a pequenas alterações.,0
2012,12,5,Pará,Dado estável. Sujeito a pequenas alterações.,5 (3.5 % do país)
2012,12,0,Pernambuco,Dado estável. Sujeito a pequenas alterações.,0
2012,12,1,Piauí,Dado estável. Sujeito a pequenas alterações.,1 (0.7 % do país)
2012,12,9,Rio Grande do Norte,Dado estável. Sujeito a pequenas alterações.,9 (6.3 % do país)
2012,12,7,Rio Grande do Sul,Dado estável. Sujeito a pequenas alterações.,7 (4.9 % do país)
2012,12,4,Rio de Janeiro,Dado estável. Sujeito a pequenas alterações.,4 (2.8 % do país)
2012,12,0,Rondônia,Dado estável. Sujeito a pequenas alterações.,0
2012,12,1,Roraima,Dado estável. Sujeito a pequenas alterações.,1 (0.7 % do país)
2012,12,3,Santa Catarina,Dado estável. Sujeito a pequenas alterações.,3 (2.1 % do país)
2012,12,0,Sergipe,Dado estável. Sujeito a pequenas alterações.,0
2012,12,22,São Paulo,Dado estável. Sujeito a pequenas alterações.,22 (15.5 % do país)
2012,12,0,Tocantins,Dado estável. Sujeito a pequenas alterações.,0
2013,12,3,Acre,Dado estável. Sujeito a pequenas alterações.,3 (1.6 % do país)
2013,12,0,Alagoas,Dado estável. Sujeito a pequenas alterações.,0
2013,12,0,Amapá,Dado estável. Sujeito a pequenas alterações.,0
2013,12,0,Amazonas,Dado estável. Sujeito a pequenas alterações.,0
2013,12,4,Bahia,Dado estável. Sujeito a pequenas alterações.,4 (2.1 % do país)
2013,12,2,Ceará,Dado estável. Sujeito a pequenas alterações.,2 (1.1 % do país)
2013,12,4,Distrito Federal,Dado estável. Sujeito a pequenas alterações.,4 (2.1 % do país)
2013,12,0,Espírito Santo,Dado estável. Sujeito a pequenas alterações.,0
2013,12,1,Goiás,Dado estável. Sujeito a pequenas alterações.,1 (0.5 % do país)
2013,12,0,Maranhão,Dado estável. Sujeito a pequenas alterações.,0
2013,12,2,Mato Grosso,Dado estável. Sujeito a pequenas alterações.,2 (1.1 % do país)
2013,12,2,Mato Grosso do Sul,Dado estável. Sujeito a pequenas alterações.,2 (1.1 % do país)
2013,12,45,Minas Gerais,Dado estável. Sujeito a pequenas alterações.,45 (23.9 % do país)
2013,12,22,Paraná,Dado estável. Sujeito a pequenas alterações.,22 (11.7 % do país)
2013,12,1,Paraíba,Dado estável. Sujeito a pequenas alterações.,1 (0.5 % do país)
2013,12,6,Pará,Dado estável. Sujeito a pequenas alterações.,6 (3.2 % do país)
2013,12,17,Pernambuco,Dado estável. Sujeito a pequenas alterações.,17 (9.0 % do país)
2013,12,6,Piauí,Dado estável. Sujeito a pequenas alterações.,6 (3.2 % do país)
2013,12,6,Rio Grande do Norte,Dado estável. Sujeito a pequenas alterações.,6 (3.2 % do país)
2013,12,15,Rio Grande do Sul,Dado estável. Sujeito a pequenas alterações.,15 (8.0 % do país)
2013,12,6,Rio de Janeiro,Dado estável. Sujeito a pequenas alterações.,6 (3.2 % do país)
2013,12,1,Rondônia,Dado estável. Sujeito a pequenas alterações.,1 (0.5 % do país)
2013,12,0,Roraima,Dado estável. Sujeito a pequenas alterações.,0
2013,12,10,Santa Catarina,Dado estável. Sujeito a pequenas alterações.,10 (5.3 % do país)
2013,12,0,Sergipe,Dado estável. Sujeito a pequenas alterações.,0
2013,12,35,São Paulo,Dado estável. Sujeito a pequenas alterações.,35 (18.6 % do país)
2013,12,0,Tocantins,Dado estável. Sujeito a pequenas alterações.,0
2014,12,3,Acre,Dado estável. Sujeito a pequenas alterações.,3 (1.2 % do país)
2014,12,1,Alagoas,Dado estável. Sujeito a pequenas alterações.,1 (0.4 % do país)
2014,12,0,Amapá,Dado estável. Sujeito a pequenas alterações.,0
2014,12,1,Amazonas,Dado estável. Sujeito a pequenas alterações.,1 (0.4 % do país)
2014,12,6,Bahia,Dado estável. Sujeito a pequenas alterações.,6 (2.5 % do país)
2014,12,1,Ceará,Dado estável. Sujeito a pequenas alterações.,1 (0.4 % do país)
2014,12,5,Distrito Federal,Dado estável. Sujeito a pequenas alterações.,5 (2.1 % do país)
2014,12,2,Espírito Santo,Dado estável. Sujeito a pequenas alterações.,2 (0.8 % do país)
2014,12,7,Goiás,Dado estável. Sujeito a pequenas alterações.,7 (2.9 % do país)
2014,12,1,Maranhão,Dado estável. Sujeito a pequenas alterações.,1 (0.4 % do país)
2014,12,1,Mato Grosso,Dado estável. Sujeito a pequenas alterações.,1 (0.4 % do país)
2014,12,25,Mato Grosso do Sul,Dado estável. Sujeito a pequenas alterações.,25 (10.4 % do país)
2014,12,65,Minas Gerais,Dado estável. Sujeito a pequenas alterações.,65 (27.0 % do país)
2014,12,15,Paraná,Dado estável. Sujeito a pequenas alterações.,15 (6.2 % do país)
2014,12,0,Paraíba,Dado estável. Sujeito a pequenas alterações.,0
2014,12,3,Pará,Dado estável. Sujeito a pequenas alterações.,3 (1.2 % do país)
2014,12,7,Pernambuco,Dado estável. Sujeito a pequenas alterações.,7 (2.9 % do país)
2014,12,2,Piauí,Dado estável. Sujeito a pequenas alterações.,2 (0.8 % do país)
2014,12,0,Rio Grande do Norte,Dado estável. Sujeito a pequenas alterações.,0
2014,12,8,Rio Grande do Sul,Dado estável. Sujeito a pequenas alterações.,8 (3.3 % do país)
2014,12,4,Rio de Janeiro,Dado estável. Sujeito a pequenas alterações.,4 (1.7 % do país)
2014,12,1,Rondônia,Dado estável. Sujeito a pequenas alterações.,1 (0.4 % do país)
2014,12,0,Roraima,Dado estável. Sujeito a pequenas alterações.,0
2014,12,10,Santa Catarina,Dado estável. Sujeito a pequenas alterações.,10 (4.1 % do país)
2014,12,0,Sergipe,Dado estável. Sujeito a pequenas alterações.,0
2014,12,72,São Paulo,Dado estável. Sujeito a pequenas alterações.,72 (29.9 % do país)
2014,12,1,Tocantins,Dado estável. Sujeito a pequenas alterações.,1 (0.4 % do país)
2015,12,0,Acre,Dado estável. Sujeito a pequenas alterações.,0
2015,12,0,Alagoas,Dado estável. Sujeito a pequenas alterações.,0
2015,12,0,Amapá,Dado estável. Sujeito a pequenas alterações.,0
2015,12,2,Amazonas,Dado estável. Sujeito a pequenas alterações.,2 (0.7 % do país)
2015,12,18,Bahia,Dado estável. Sujeito a pequenas alterações.,18 (6.3 % do país)
2015,12,5,Ceará,Dado estável. Sujeito a pequenas alterações.,5 (1.7 % do país)
2015,12,3,Distrito Federal,Dado estável. Sujeito a pequenas alterações.,3 (1.0 % do país)
2015,12,0,Espírito Santo,Dado estável. Sujeito a pequenas alterações.,0
2015,12,3,Goiás,Dado estável. Sujeito a pequenas alterações.,3 (1.0 % do país)
2015,12,0,Maranhão,Dado estável. Sujeito a pequenas alterações.,0
2015,12,2,Mato Grosso,Dado estável. Sujeito a pequenas alterações.,2 (0.7 % do país)
2015,12,4,Mato Grosso do Sul,Dado estável. Sujeito a pequenas alterações.,4 (1.4 % do país)
2015,12,28,Minas Gerais,Dado estável. Sujeito a pequenas alterações.,28 (9.8 % do país)
2015,12,41,Paraná,Dado estável. Sujeito a pequenas alterações.,41 (14.3 % do país)
2015,12,0,Paraíba,Dado estável. Sujeito a pequenas alterações.,0
2015,12,2,Pará,Dado estável. Sujeito a pequenas alterações.,2 (0.7 % do país)
2015,12,26,Pernambuco,Dado estável. Sujeito a pequenas alterações.,26 (9.1 % do país)
2015,12,2,Piauí,Dado estável. Sujeito a pequenas alterações.,2 (0.7 % do país)
2015,12,9,Rio Grande do Norte,Dado estável. Sujeito a pequenas alterações.,9 (3.1 % do país)
2015,12,32,Rio Grande do Sul,Dado estável. Sujeito a pequenas alterações.,32 (11.1 % do país)
2015,12,14,Rio de Janeiro,Dado estável. Sujeito a pequenas alterações.,14 (4.9 % do país)
2015,12,2,Rondônia,Dado estável. Sujeito a pequenas alterações.,2 (0.7 % do país)
2015,12,0,Roraima,Dado estável. Sujeito a pequenas alterações.,0
2015,12,11,Santa Catarina,Dado estável. Sujeito a pequenas alterações.,11 (3.8 % do país)
2015,12,0,Sergipe,Dado estável. Sujeito a pequenas alterações.,0
2015,12,83,São Paulo,Dado estável. Sujeito a pequenas alterações.,83 (28.9 % do país)
2015,12,0,Tocantins,Dado estável. Sujeito a pequenas alterações.,0
2016,12,1,Acre,Dado estável. Sujeito a pequenas alterações.,1 (0.1 % do país)
2016,12,10,Alagoas,Dado estável. Sujeito a pequenas alterações.,10 (0.6 % do país)
2016,12,0,Amapá,Dado estável. Sujeito a pequenas alterações.,0
2016,12,3,Amazonas,Dado estável. Sujeito a pequenas alterações.,3 (0.2 % do país)
2016,12,18,Bahia,Dado estável. Sujeito a pequenas alterações.,18 (1.1 % do país)
2016,12,5,Ceará,Dado estável. Sujeito a pequenas alterações.,5 (0.3 % do país)
2016,12,17,Distrito Federal,Dado estável. Sujeito a pequenas alterações.,17 (1.0 % do país)
2016,12,13,Espírito Santo,Dado estável. Sujeito a pequenas alterações.,13 (0.8 % do país)
2016,12,43,Goiás,Dado estável. Sujeito a pequenas alterações.,43 (2.6 % do país)
2016,12,3,Maranhão,Dado estável. Sujeito a pequenas alterações.,3 (0.2 % do país)
2016,12,9,Mato Grosso,Dado estável. Sujeito a pequenas alterações.,9 (0.5 % do país)
2016,12,16,Mato Grosso do Sul,Dado estável. Sujeito a pequenas alterações.,16 (1.0 % do país)
2016,12,76,Minas Gerais,Dado estável. Sujeito a pequenas alterações.,76 (4.6 % do país)
2016,12,126,Paraná,Dado estável. Sujeito a pequenas alterações.,126 (7.6 % do país)
2016,12,8,Paraíba,Dado estável. Sujeito a pequenas alterações.,8 (0.5 % do país)
2016,12,32,Pará,Dado estável. Sujeito a pequenas alterações.,32 (1.9 % do país)
2016,12,29,Pernambuco,Dado estável. Sujeito a pequenas alterações.,29 (1.8 % do país)
2016,12,5,Piauí,Dado estável. Sujeito a pequenas alterações.,5 (0.3 % do país)
2016,12,12,Rio Grande do Norte,Dado estável. Sujeito a pequenas alterações.,12 (0.7 % do país)
2016,12,59,Rio Grande do Sul,Dado estável. Sujeito a pequenas alterações.,59 (3.6 % do país)
2016,12,40,Rio de Janeiro,Dado estável. Sujeito a pequenas alterações.,40 (2.4 % do país)
2016,12,5,Rondônia,Dado estável. Sujeito a pequenas alterações.,5 (0.3 % do país)
2016,12,2,Roraima,Dado estável. Sujeito a pequenas alterações.,2 (0.1 % do país)
2016,12,50,Santa Catarina,Dado estável. Sujeito a pequenas alterações.,50 (3.0 % do país)
2016,12,2,Sergipe,Dado estável. Sujeito a pequenas alterações.,2 (0.1 % do país)
2016,12,1063,São Paulo,Dado estável. Sujeito a pequenas alterações.,1063 (64.5 % do país)
2016,12,2,Tocantins,Dado estável. Sujeito a pequenas alterações.,2 (0.1 % do país)
2017,12,4,Acre,Dado estável. Sujeito a pequenas alterações.,4 (0.7 % do país)
2017,12,0,Alagoas,Dado estável. Sujeito a pequenas alterações.,0
2017,12,0,Amapá,Dado estável. Sujeito a pequenas alterações.,0
2017,12,1,Amazonas,Dado estável. Sujeito a pequenas alterações.,1 (0.2 % do país)
2017,12,15,Bahia,Dado estável. Sujeito a pequenas alterações.,15 (2.8 % do país)
2017,12,9,Ceará,Dado estável. Sujeito a pequenas alterações.,9 (1.7 % do país)
2017,12,24,Distrito Federal,Dado estável. Sujeito a pequenas alterações.,24 (4.4 % do país)
2017,12,1,Espírito Santo,Dado estável. Sujeito a pequenas alterações.,1 (0.2 % do país)
2017,12,28,Goiás,Dado estável. Sujeito a pequenas alterações.,28 (5.2 % do país)
2017,12,1,Maranhão,Dado estável. Sujeito a pequenas alterações.,1 (0.2 % do país)
2017,12,2,Mato Grosso,Dado estável. Sujeito a pequenas alterações.,2 (0.4 % do país)
2017,12,20,Mato Grosso do Sul,Dado estável. Sujeito a pequenas alterações.,20 (3.7 % do país)
2017,12,31,Minas Gerais,Dado estável. Sujeito a pequenas alterações.,31 (5.7 % do país)
2017,12,49,Paraná,Dado estável. Sujeito a pequenas alterações.,49 (9.0 % do país)
2017,12,3,Paraíba,Dado estável. Sujeito a pequenas alterações.,3 (0.6 % do país)
2017,12,29,Pará,Dado estável. Sujeito a pequenas alterações.,29 (5.3 % do país)
2017,12,58,Pernambuco,Dado estável. Sujeito a pequenas alterações.,58 (10.7 % do país)
2017,12,9,Piauí,Dado estável. Sujeito a pequenas alterações.,9 (1.7 % do país)
2017,12,8,Rio Grande do Norte,Dado estável. Sujeito a pequenas alterações.,8 (1.5 % do país)
2017,12,37,Rio Grande do Sul,Dado estável. Sujeito a pequenas alterações.,37 (6.8 % do país)
2017,12,19,Rio de Janeiro,Dado estável. Sujeito a pequenas alterações.,19 (3.5 % do país)
2017,12,1,Rondônia,Dado estável. Sujeito a pequenas alterações.,1 (0.2 % do país)
2017,12,0,Roraima,Dado estável. Sujeito a pequenas alterações.,0
2017,12,18,Santa Catarina,Dado estável. Sujeito a pequenas alterações.,18 (3.3 % do país)
2017,12,2,Sergipe,Dado estável. Sujeito a pequenas alterações.,2 (0.4 % do país)
2017,12,172,São Paulo,Dado estável. Sujeito a pequenas alterações.,172 (31.7 % do país)
2017,12,2,Tocantins,Dado estável. Sujeito a pequenas alterações.,2 (0.4 % do país)
2018,12,6,Acre,Dado estável. Sujeito a pequenas alterações.,6 (1.1 % do país)
2018,12,11,Alagoas,Dado estável. Sujeito a pequenas alterações.,11 (2.0 % do país)
2018,12,0,Amapá,Dado estável. Sujeito a pequenas alterações.,0
2018,12,1,Amazonas,Dado estável. Sujeito a pequenas alterações.,1 (0.2 % do país)
2018,12,43,Bahia,Dado estável. Sujeito a pequenas alterações.,43 (7.8 % do país)
2018,12,12,Ceará,Dado estável. Sujeito a pequenas alterações.,12 (2.2 % do país)
2018,12,47,Distrito Federal,Dado estável. Sujeito a pequenas alterações.,47 (8.5 % do país)
2018,12,11,Espírito Santo,Dado estável. Sujeito a pequenas alterações.,11 (2.0 % do país)
2018,12,85,Goiás,Dado estável. Sujeito a pequenas alterações.,85 (15.4 % do país)
2018,12,4,Maranhão,Dado estável. Sujeito a pequenas alterações.,4 (0.7 % do país)
2018,12,1,Mato Grosso,Dado estável. Sujeito a pequenas alterações.,1 (0.2 % do país)
2018,12,14,Mato Grosso do Sul,Dado estável. Sujeito a pequenas alterações.,14 (2.5 % do país)
2018,12,41,Minas Gerais,Dado estável. Sujeito a pequenas alterações.,41 (7.4 % do país)
2018,12,55,Paraná,Dado estável. Sujeito a pequenas alterações.,55 (10.0 % do país)
2018,12,0,Paraíba,Dado estável. Sujeito a pequenas alterações.,0
2018,12,20,Pará,Dado estável. Sujeito a pequenas alterações.,20 (3.6 % do país)
2018,12,25,Pernambuco,Dado estável. Sujeito a pequenas alterações.,25 (4.5 % do país)
2018,12,3,Piauí,Dado estável. Sujeito a pequenas alterações.,3 (0.5 % do país)
2018,12,5,Rio Grande do Norte,Dado estável. Sujeito a pequenas alterações.,5 (0.9 % do país)
2018,12,27,Rio Grande do Sul,Dado estável. Sujeito a pequenas alterações.,27 (4.9 % do país)
2018,12,23,Rio de Janeiro,Dado estável. Sujeito a pequenas alterações.,23 (4.2 % do país)
2018,12,1,Rondônia,Dado estável. Sujeito a pequenas alterações.,1 (0.2 % do país)
2018,12,0,Roraima,Dado estável. Sujeito a pequenas alterações.,0
2018,12,13,Santa Catarina,Dado estável. Sujeito a pequenas alterações.,13 (2.4 % do país)
2018,12,4,Sergipe,Dado estável. Sujeito a pequenas alterações.,4 (0.7 % do país)
2018,12,100,São Paulo,Dado estável. Sujeito a pequenas alterações.,100 (18.1 % do país)
2018,12,0,Tocantins,Dado estável. Sujeito a pequenas alterações.,0
2019,12,9,Acre,Dado estável. Sujeito a pequenas alterações.,9 (1.0 % do país)
2019,12,4,Alagoas,Dado estável. Sujeito a pequenas alterações.,4 (0.4 % do país)
2019,12,2,Amapá,Dado estável. Sujeito a pequenas alterações.,2 (0.2 % do país)
2019,12,126,Amazonas,Dado estável. Sujeito a pequenas alterações.,126 (13.8 % do país)
2019,12,14,Bahia,Dado estável. Sujeito a pequenas alterações.,14 (1.5 % do país)
2019,12,25,Ceará,Dado estável. Sujeito a pequenas alterações.,25 (2.7 % do país)
2019,12,85,Distrito Federal,Dado estável. Sujeito a pequenas alterações.,85 (9.3 % do país)
2019,12,11,Espírito Santo,Dado estável. Sujeito a pequenas alterações.,11 (1.2 % do país)
2019,12,31,Goiás,Dado estável. Sujeito a pequenas alterações.,31 (3.4 % do país)
2019,12,5,Maranhão,Dado estável. Sujeito a pequenas alterações.,5 (0.5 % do país)
2019,12,11,Mato Grosso,Dado estável. Sujeito a pequenas alterações.,11 (1.2 % do país)
2019,12,28,Mato Grosso do Sul,Dado estável. Sujeito a pequenas alterações.,28 (3.1 % do país)
2019,12,56,Minas Gerais,Dado estável. Sujeito a pequenas alterações.,56 (6.1 % do país)
2019,12,77,Paraná,Dado estável. Sujeito a pequenas alterações.,77 (8.4 % do país)
2019,12,5,Paraíba,Dado estável. Sujeito a pequenas alterações.,5 (0.5 % do país)
2019,12,35,Pará,Dado estável. Sujeito a pequenas alterações.,35 (3.8 % do país)
2019,12,89,Pernambuco,Dado estável. Sujeito a pequenas alterações.,89 (9.7 % do país)
2019,12,16,Piauí,Dado estável. Sujeito a pequenas alterações.,16 (1.7 % do país)
2019,12,11,Rio Grande do Norte,Dado estável. Sujeito a pequenas alterações.,11 (1.2 % do país)
2019,12,22,Rio Grande do Sul,Dado estável. Sujeito a pequenas alterações.,22 (2.4 % do país)
2019,12,18,Rio de Janeiro,Dado estável. Sujeito a pequenas alterações.,18 (2.0 % do país)
2019,12,9,Rondônia,Dado estável. Sujeito a pequenas alterações.,9 (1.0 % do país)
2019,12,4,Roraima,Dado estável. Sujeito a pequenas alterações.,4 (0.4 % do país)
2019,12,22,Santa Catarina,Dado estável. Sujeito a pequenas alterações.,22 (2.4 % do país)
2019,12,9,Sergipe,Dado estável. Sujeito a pequenas alterações.,9 (1.0 % do país)
2019,12,186,São Paulo,Dado estável. Sujeito a pequenas alterações.,186 (20.3 % do país)
2019,12,6,Tocantins,Dado estável. Sujeito a pequenas alterações.,6 (0.7 % do país)
2020,12,4,Acre,Estimado. Sujeito a alterações.,4 [3 - 7] (0.1 % do país)
2020,12,18,Alagoas,Dados incompletos. Sujeito a grandes alterações.,18 (0.2 % do país)
2020,12,4,Amapá,Dados incompletos. Sujeito a grandes alterações.,4 (0.1 % do país)
2020,12,103,Amazonas,Estimado. Sujeito a alterações.,103 [100 - 111] (1.3 % do país)
2020,12,159,Bahia,Estimado. Sujeito a alterações.,159 [146 - 182] (2.0 % do país)
2020,12,346,Ceará,Estimado. Sujeito a alterações.,346 [286 - 470] (4.4 % do país)
2020,12,166,Distrito Federal,Estimado. Sujeito a alterações.,166 [155 - 187] (2.1 % do país)
2020,12,55,Espírito Santo,Estimado. Sujeito a alterações.,55 [49 - 65] (0.7 % do país)
2020,12,129,Goiás,Estimado. Sujeito a alterações.,129 [117 - 152] (1.6 % do país)
