ano,epiweek,territory_name,casos,situation_name,value
2009,15,Alagoas,0,Dado estável. Sujeito a pequenas alterações.,0
2009,15,Amapá,0,Dado estável. Sujeito a pequenas alterações.,0
2009,15,Amazonas,0,Dado estável. Sujeito a pequenas alterações.,0
2009,15,Bahia,0,Dado estável. Sujeito a pequenas alterações.,0
2009,15,Ceará,0,Dado estável. Sujeito a pequenas alterações.,0
2009,15,Distrito Federal,0,Dado estável. Sujeito a pequenas alterações.,0
2009,15,Espírito Santo,0,Dado estável. Sujeito a pequenas alterações.,0
2009,15,Goiás,0,Dado estável. Sujeito a pequenas alterações.,0
2009,15,Maranhão,0,Dado estável. Sujeito a pequenas alterações.,0
2009,15,Mato Grosso,0,Dado estável. Sujeito a pequenas alterações.,0
2009,15,Mato Grosso do Sul,0,Dado estável. Sujeito a pequenas alterações.,0
2009,15,Minas Gerais,0,Dado estável. Sujeito a pequenas alterações.,0
2009,15,Paraná,0,Dado estável. Sujeito a pequenas alterações.,0
2009,15,Paraíba,0,Dado estável. Sujeito a pequenas alterações.,0
2009,15,Pará,0,Dado estável. Sujeito a pequenas alterações.,0
2009,15,Pernambuco,0,Dado estável. Sujeito a pequenas alterações.,0
2009,15,Piauí,0,Dado estável. Sujeito a pequenas alterações.,0
2009,15,Rio Grande do Norte,0,Dado estável. Sujeito a pequenas alterações.,0
2009,15,Rio Grande do Sul,0,Dado estável. Sujeito a pequenas alterações.,0
2009,15,Rio de Janeiro,0,Dado estável. Sujeito a pequenas alterações.,0
2009,15,Rondônia,0,Dado estável. Sujeito a pequenas alterações.,0
2009,15,Roraima,0,Dado estável. Sujeito a pequenas alterações.,0
2009,15,Santa Catarina,0,Dado estável. Sujeito a pequenas alterações.,0
2009,15,Sergipe,0,Dado estável. Sujeito a pequenas alterações.,0
2009,15,São Paulo,0,Dado estável. Sujeito a pequenas alterações.,0
2009,15,Tocantins,0,Dado estável. Sujeito a pequenas alterações.,0
2009,16,Acre,0,Dado estável. Sujeito a pequenas alterações.,0
2009,16,Alagoas,0,Dado estável. Sujeito a pequenas alterações.,0
2009,16,Amapá,0,Dado estável. Sujeito a pequenas alterações.,0
2009,16,Amazonas,0,Dado estável. Sujeito a pequenas alterações.,0
2009,16,Bahia,1,Dado estável. Sujeito a pequenas alterações.,1 (10.0 % do país)
2009,16,Ceará,0,Dado estável. Sujeito a pequenas alterações.,0
2009,16,Distrito Federal,0,Dado estável. Sujeito a pequenas alterações.,0
2009,16,Espírito Santo,0,Dado estável. Sujeito a pequenas alterações.,0
2009,16,Goiás,1,Dado estável. Sujeito a pequenas alterações.,1 (10.0 % do país)
2009,16,Maranhão,0,Dado estável. Sujeito a pequenas alterações.,0
2009,16,Mato Grosso,0,Dado estável. Sujeito a pequenas alterações.,0
2009,16,Mato Grosso do Sul,0,Dado estável. Sujeito a pequenas alterações.,0
2009,16,Minas Gerais,2,Dado estável. Sujeito a pequenas alterações.,2 (20.0 % do país)
2009,16,Paraná,0,Dado estável. Sujeito a pequenas alterações.,0
2009,16,Paraíba,0,Dado estável. Sujeito a pequenas alterações.,0
2009,16,Pará,0,Dado estável. Sujeito a pequenas alterações.,0
2009,16,Pernambuco,0,Dado estável. Sujeito a pequenas alterações.,0
2009,16,Piauí,0,Dado estável. Sujeito a pequenas alterações.,0
2009,16,Rio Grande do Norte,0,Dado estável. Sujeito a pequenas alterações.,0
2009,16,Rio Grande do Sul,0,Dado estável. Sujeito a pequenas alterações.,0
2009,16,Rio de Janeiro,2,Dado estável. Sujeito a pequenas alterações.,2 (20.0 % do país)
2009,16,Rondônia,0,Dado estável. Sujeito a pequenas alterações.,0
2009,16,Roraima,0,Dado estável. Sujeito a pequenas alterações.,0
2009,16,Santa Catarina,1,Dado estável. Sujeito a pequenas alterações.,1 (10.0 % do país)
2009,16,Sergipe,0,Dado estável. Sujeito a pequenas alterações.,0
2009,16,São Paulo,3,Dado estável. Sujeito a pequenas alterações.,3 (30.0 % do país)
2009,16,Tocantins,0,Dado estável. Sujeito a pequenas alterações.,0
2009,17,Acre,0,Dado estável. Sujeito a pequenas alterações.,0
2009,17,Alagoas,0,Dado estável. Sujeito a pequenas alterações.,0
2009,17,Amapá,0,Dado estável. Sujeito a pequenas alterações.,0
2009,17,Amazonas,0,Dado estável. Sujeito a pequenas alterações.,0
2009,17,Bahia,0,Dado estável. Sujeito a pequenas alterações.,0
2009,17,Ceará,0,Dado estável. Sujeito a pequenas alterações.,0
2009,17,Distrito Federal,1,Dado estável. Sujeito a pequenas alterações.,1 (6.7 % do país)
2009,17,Espírito Santo,1,Dado estável. Sujeito a pequenas alterações.,1 (6.7 % do país)
2009,17,Goiás,1,Dado estável. Sujeito a pequenas alterações.,1 (6.7 % do país)
2009,17,Maranhão,0,Dado estável. Sujeito a pequenas alterações.,0
2009,17,Mato Grosso,0,Dado estável. Sujeito a pequenas alterações.,0
2009,17,Mato Grosso do Sul,0,Dado estável. Sujeito a pequenas alterações.,0
2009,17,Minas Gerais,1,Dado estável. Sujeito a pequenas alterações.,1 (6.7 % do país)
2009,17,Paraná,1,Dado estável. Sujeito a pequenas alterações.,1 (6.7 % do país)
2009,17,Paraíba,0,Dado estável. Sujeito a pequenas alterações.,0
2009,17,Pará,0,Dado estável. Sujeito a pequenas alterações.,0
2009,17,Pernambuco,0,Dado estável. Sujeito a pequenas alterações.,0
2009,17,Piauí,0,Dado estável. Sujeito a pequenas alterações.,0
2009,17,Rio Grande do Norte,0,Dado estável. Sujeito a pequenas alterações.,0
2009,17,Rio Grande do Sul,0,Dado estável. Sujeito a pequenas alterações.,0
2009,17,Rio de Janeiro,1,Dado estável. Sujeito a pequenas alterações.,1 (6.7 % do país)
2009,17,Rondônia,0,Dado estável. Sujeito a pequenas alterações.,0
2009,17,Roraima,0,Dado estável. Sujeito a pequenas alterações.,0
2009,17,Santa Catarina,0,Dado estável. Sujeito a pequenas alterações.,0
2009,17,Sergipe,0,Dado estável. Sujeito a pequenas alterações.,0
2009,17,São Paulo,7,Dado estável. Sujeito a pequenas alterações.,7 (46.7 % do país)
2009,17,Tocantins,2,Dado estável. Sujeito a pequenas alterações.,2 (13.3 % do país)
2009,18,Acre,0,Dado estável. Sujeito a pequenas alterações.,0
2009,18,Alagoas,0,Dado estável. Sujeito a pequenas alterações.,0
2009,18,Amapá,0,Dado estável. Sujeito a pequenas alterações.,0
2009,18,Amazonas,0,Dado estável. Sujeito a pequenas alterações.,0
2009,18,Bahia,0,Dado estável. Sujeito a pequenas alterações.,0
2009,18,Ceará,0,Dado estável. Sujeito a pequenas alterações.,0
2009,18,Distrito Federal,1,Dado estável. Sujeito a pequenas alterações.,1 (3.8 % do país)
2009,18,Espírito Santo,0,Dado estável. Sujeito a pequenas alterações.,0
2009,18,Goiás,0,Dado estável. Sujeito a pequenas alterações.,0
2009,18,Maranhão,1,Dado estável. Sujeito a pequenas alterações.,1 (3.8 % do país)
2009,18,Mato Grosso,1,Dado estável. Sujeito a pequenas alterações.,1 (3.8 % do país)
2009,18,Mato Grosso do Sul,0,Dado estável. Sujeito a pequenas alterações.,0
2009,18,Minas Gerais,2,Dado estável. Sujeito a pequenas alterações.,2 (7.7 % do país)
2009,18,Paraná,2,Dado estável. Sujeito a pequenas alterações.,2 (7.7 % do país)
2009,18,Paraíba,0,Dado estável. Sujeito a pequenas alterações.,0
2009,18,Pará,4,Dado estável. Sujeito a pequenas alterações.,4 (15.4 % do país)
2009,18,Pernambuco,1,Dado estável. Sujeito a pequenas alterações.,1 (3.8 % do país)
2009,18,Piauí,0,Dado estável. Sujeito a pequenas alterações.,0
2009,18,Rio Grande do Norte,0,Dado estável. Sujeito a pequenas alterações.,0
2009,18,Rio Grande do Sul,2,Dado estável. Sujeito a pequenas alterações.,2 (7.7 % do país)
2009,18,Rio de Janeiro,2,Dado estável. Sujeito a pequenas alterações.,2 (7.7 % do país)
2009,18,Rondônia,0,Dado estável. Sujeito a pequenas alterações.,0
2009,18,Roraima,0,Dado estável. Sujeito a pequenas alterações.,0
2009,18,Santa Catarina,1,Dado estável. Sujeito a pequenas alterações.,1 (3.8 % do país)
2009,18,Sergipe,0,Dado estável. Sujeito a pequenas alterações.,0
2009,18,São Paulo,9,Dado estável. Sujeito a pequenas alterações.,9 (34.6 % do país)
2009,18,Tocantins,0,Dado estável. Sujeito a pequenas alterações.,0
2009,19,Acre,0,Dado estável. Sujeito a pequenas alterações.,0
2009,19,Alagoas,0,Dado estável. Sujeito a pequenas alterações.,0
2009,19,Amapá,0,Dado estável. Sujeito a pequenas alterações.,0
2009,19,Amazonas,0,Dado estável. Sujeito a pequenas alterações.,0
2009,19,Bahia,1,Dado estável. Sujeito a pequenas alterações.,1 (4.5 % do país)
2009,19,Ceará,0,Dado estável. Sujeito a pequenas alterações.,0
2009,19,Distrito Federal,1,Dado estável. Sujeito a pequenas alterações.,1 (4.5 % do país)
2009,19,Espírito Santo,0,Dado estável. Sujeito a pequenas alterações.,0
2009,19,Goiás,0,Dado estável. Sujeito a pequenas alterações.,0
2009,19,Maranhão,0,Dado estável. Sujeito a pequenas alterações.,0
2009,19,Mato Grosso,0,Dado estável. Sujeito a pequenas alterações.,0
2009,19,Mato Grosso do Sul,0,Dado estável. Sujeito a pequenas alterações.,0
2009,19,Minas Gerais,2,Dado estável. Sujeito a pequenas alterações.,2 (9.1 % do país)
2009,19,Paraná,5,Dado estável. Sujeito a pequenas alterações.,5 (22.7 % do país)
2009,19,Paraíba,0,Dado estável. Sujeito a pequenas alterações.,0
2009,19,Pará,2,Dado estável. Sujeito a pequenas alterações.,2 (9.1 % do país)
2009,19,Pernambuco,0,Dado estável. Sujeito a pequenas alterações.,0
2009,19,Piauí,1,Dado estável. Sujeito a pequenas alterações.,1 (4.5 % do país)
2009,19,Rio Grande do Norte,0,Dado estável. Sujeito a pequenas alterações.,0
2009,19,Rio Grande do Sul,2,Dado estável. Sujeito a pequenas alterações.,2 (9.1 % do país)
2009,19,Rio de Janeiro,0,Dado estável. Sujeito a pequenas alterações.,0
2009,19,Rondônia,0,Dado estável. Sujeito a pequenas alterações.,0
2009,19,Roraima,0,Dado estável. Sujeito a pequenas alterações.,0
2009,19,Santa Catarina,2,Dado estável. Sujeito a pequenas alterações.,2 (9.1 % do país)
2009,19,Sergipe,0,Dado estável. Sujeito a pequenas alterações.,0
2009,19,São Paulo,6,Dado estável. Sujeito a pequenas alterações.,6 (27.3 % do país)
2009,19,Tocantins,0,Dado estável. Sujeito a pequenas alterações.,0
2009,20,Acre,0,Dado estável. Sujeito a pequenas alterações.,0
2009,20,Alagoas,0,Dado estável. Sujeito a pequenas alterações.,0
2009,20,Amapá,0,Dado estável. Sujeito a pequenas alterações.,0
2009,20,Amazonas,0,Dado estável. Sujeito a pequenas alterações.,0
2009,20,Bahia,0,Dado estável. Sujeito a pequenas alterações.,0
2009,20,Ceará,0,Dado estável. Sujeito a pequenas alterações.,0
2009,20,Distrito Federal,0,Dado estável. Sujeito a pequenas alterações.,0
2009,20,Espírito Santo,0,Dado estável. Sujeito a pequenas alterações.,0
2009,20,Goiás,1,Dado estável. Sujeito a pequenas alterações.,1 (5.3 % do país)
2009,20,Maranhão,0,Dado estável. Sujeito a pequenas alterações.,0
2009,20,Mato Grosso,0,Dado estável. Sujeito a pequenas alterações.,0
2009,20,Mato Grosso do Sul,0,Dado estável. Sujeito a pequenas alterações.,0
2009,20,Minas Gerais,0,Dado estável. Sujeito a pequenas alterações.,0
2009,20,Paraná,7,Dado estável. Sujeito a pequenas alterações.,7 (36.8 % do país)
2009,20,Paraíba,0,Dado estável. Sujeito a pequenas alterações.,0
2009,20,Pará,0,Dado estável. Sujeito a pequenas alterações.,0
2009,20,Pernambuco,0,Dado estável. Sujeito a pequenas alterações.,0
2009,20,Piauí,0,Dado estável. Sujeito a pequenas alterações.,0
2009,20,Rio Grande do Norte,1,Dado estável. Sujeito a pequenas alterações.,1 (5.3 % do país)
2009,20,Rio Grande do Sul,2,Dado estável. Sujeito a pequenas alterações.,2 (10.5 % do país)
2009,20,Rio de Janeiro,3,Dado estável. Sujeito a pequenas alterações.,3 (15.8 % do país)
2009,20,Rondônia,0,Dado estável. Sujeito a pequenas alterações.,0
2009,20,Roraima,0,Dado estável. Sujeito a pequenas alterações.,0
2009,20,Santa Catarina,0,Dado estável. Sujeito a pequenas alterações.,0
2009,20,Sergipe,0,Dado estável. Sujeito a pequenas alterações.,0
2009,20,São Paulo,5,Dado estável. Sujeito a pequenas alterações.,5 (26.3 % do país)
2009,20,Tocantins,0,Dado estável. Sujeito a pequenas alterações.,0
2009,21,Acre,0,Dado estável. Sujeito a pequenas alterações.,0
2009,21,Alagoas,1,Dado estável. Sujeito a pequenas alterações.,1 (3.8 % do país)
2009,21,Amapá,0,Dado estável. Sujeito a pequenas alterações.,0
2009,21,Amazonas,0,Dado estável. Sujeito a pequenas alterações.,0
2009,21,Bahia,0,Dado estável. Sujeito a pequenas alterações.,0
2009,21,Ceará,0,Dado estável. Sujeito a pequenas alterações.,0
2009,21,Distrito Federal,0,Dado estável. Sujeito a pequenas alterações.,0
2009,21,Espírito Santo,0,Dado estável. Sujeito a pequenas alterações.,0
2009,21,Goiás,0,Dado estável. Sujeito a pequenas alterações.,0
2009,21,Maranhão,0,Dado estável. Sujeito a pequenas alterações.,0
2009,21,Mato Grosso,1,Dado estável. Sujeito a pequenas alterações.,1 (3.8 % do país)
2009,21,Mato Grosso do Sul,0,Dado estável. Sujeito a pequenas alterações.,0
2009,21,Minas Gerais,5,Dado estável. Sujeito a pequenas alterações.,5 (19.2 % do país)
2009,21,Paraná,3,Dado estável. Sujeito a pequenas alterações.,3 (11.5 % do país)
2009,21,Paraíba,0,Dado estável. Sujeito a pequenas alterações.,0
2009,21,Pará,0,Dado estável. Sujeito a pequenas alterações.,0
2009,21,Pernambuco,2,Dado estável. Sujeito a pequenas alterações.,2 (7.7 % do país)
2009,21,Piauí,0,Dado estável. Sujeito a pequenas alterações.,0
2009,21,Rio Grande do Norte,0,Dado estável. Sujeito a pequenas alterações.,0
2009,21,Rio Grande do Sul,4,Dado estável. Sujeito a pequenas alterações.,4 (15.4 % do país)
2009,21,Rio de Janeiro,2,Dado estável. Sujeito a pequenas alterações.,2 (7.7 % do país)
2009,21,Rondônia,0,Dado estável. Sujeito a pequenas alterações.,0
2009,21,Roraima,1,Dado estável. Sujeito a pequenas alterações.,1 (3.8 % do país)
2009,21,Santa Catarina,2,Dado estável. Sujeito a pequenas alterações.,2 (7.7 % do país)
2009,21,Sergipe,0,Dado estável. Sujeito a pequenas alterações.,0
2009,21,São Paulo,5,Dado estável. Sujeito a pequenas alterações.,5 (19.2 % do país)
2009,21,Tocantins,0,Dado estável. Sujeito a pequenas alterações.,0
2009,22,Acre,0,Dado estável. Sujeito a pequenas alterações.,0
2009,22,Alagoas,0,Dado estável. Sujeito a pequenas alterações.,0
2009,22,Amapá,0,Dado estável. Sujeito a pequenas alterações.,0
2009,22,Amazonas,0,Dado estável. Sujeito a pequenas alterações.,0
2009,22,Bahia,1,Dado estável. Sujeito a pequenas alterações.,1 (3.0 % do país)
2009,22,Ceará,0,Dado estável. Sujeito a pequenas alterações.,0
2009,22,Distrito Federal,0,Dado estável. Sujeito a pequenas alterações.,0
2009,22,Espírito Santo,0,Dado estável. Sujeito a pequenas alterações.,0
2009,22,Goiás,0,Dado estável. Sujeito a pequenas alterações.,0
2009,22,Maranhão,0,Dado estável. Sujeito a pequenas alterações.,0
2009,22,Mato Grosso,0,Dado estável. Sujeito a pequenas alterações.,0
2009,22,Mato Grosso do Sul,0,Dado estável. Sujeito a pequenas alterações.,0
2009,22,Minas Gerais,4,Dado estável. Sujeito a pequenas alterações.,4 (12.1 % do país)
2009,22,Paraná,11,Dado estável. Sujeito a pequenas alterações.,11 (33.3 % do país)
2009,22,Paraíba,0,Dado estável. Sujeito a pequenas alterações.,0
2009,22,Pará,0,Dado estável. Sujeito a pequenas alterações.,0
2009,22,Pernambuco,0,Dado estável. Sujeito a pequenas alterações.,0
2009,22,Piauí,0,Dado estável. Sujeito a pequenas alterações.,0
2009,22,Rio Grande do Norte,1,Dado estável. Sujeito a pequenas alterações.,1 (3.0 % do país)
2009,22,Rio Grande do Sul,0,Dado estável. Sujeito a pequenas alterações.,0
2009,22,Rio de Janeiro,4,Dado estável. Sujeito a pequenas alterações.,4 (12.1 % do país)
2009,22,Rondônia,0,Dado estável. Sujeito a pequenas alterações.,0
2009,22,Roraima,0,Dado estável. Sujeito a pequenas alterações.,0
2009,22,Santa Catarina,1,Dado estável. Sujeito a pequenas alterações.,1 (3.0 % do país)
2009,22,Sergipe,0,Dado estável. Sujeito a pequenas alterações.,0
2009,22,São Paulo,11,Dado estável. Sujeito a pequenas alterações.,11 (33.3 % do país)
2009,22,Tocantins,0,Dado estável. Sujeito a pequenas alterações.,0
2009,23,Acre,0,Dado estável. Sujeito a pequenas alterações.,0
2009,23,Alagoas,1,Dado estável. Sujeito a pequenas alterações.,1 (2.0 % do país)
2009,23,Amapá,0,Dado estável. Sujeito a pequenas alterações.,0
2009,23,Amazonas,0,Dado estável. Sujeito a pequenas alterações.,0
2009,23,Bahia,2,Dado estável. Sujeito a pequenas alterações.,2 (3.9 % do país)
2009,23,Ceará,0,Dado estável. Sujeito a pequenas alterações.,0
2009,23,Distrito Federal,2,Dado estável. Sujeito a pequenas alterações.,2 (3.9 % do país)
2009,23,Espírito Santo,0,Dado estável. Sujeito a pequenas alterações.,0
2009,23,Goiás,0,Dado estável. Sujeito a pequenas alterações.,0
2009,23,Maranhão,0,Dado estável. Sujeito a pequenas alterações.,0
2009,23,Mato Grosso,0,Dado estável. Sujeito a pequenas alterações.,0
2009,23,Mato Grosso do Sul,1,Dado estável. Sujeito a pequenas alterações.,1 (2.0 % do país)
2009,23,Minas Gerais,5,Dado estável. Sujeito a pequenas alterações.,5 (9.8 % do país)
2009,23,Paraná,12,Dado estável. Sujeito a pequenas alterações.,12 (23.5 % do país)
2009,23,Paraíba,0,Dado estável. Sujeito a pequenas alterações.,0
2009,23,Pará,0,Dado estável. Sujeito a pequenas alterações.,0
2009,23,Pernambuco,1,Dado estável. Sujeito a pequenas alterações.,1 (2.0 % do país)
2009,23,Piauí,0,Dado estável. Sujeito a pequenas alterações.,0
2009,23,Rio Grande do Norte,2,Dado estável. Sujeito a pequenas alterações.,2 (3.9 % do país)
2009,23,Rio Grande do Sul,2,Dado estável. Sujeito a pequenas alterações.,2 (3.9 % do país)
2009,23,Rio de Janeiro,4,Dado estável. Sujeito a pequenas alterações.,4 (7.8 % do país)
2009,23,Rondônia,0,Dado estável. Sujeito a pequenas alterações.,0
2009,23,Roraima,0,Dado estável. Sujeito a pequenas alterações.,0
2009,23,Santa Catarina,5,Dado estável. Sujeito a pequenas alterações.,5 (9.8 % do país)
2009,23,Sergipe,0,Dado estável. Sujeito a pequenas alterações.,0
2009,23,São Paulo,14,Dado estável. Sujeito a pequenas alterações.,14 (27.5 % do país)
2009,23,Tocantins,0,Dado estável. Sujeito a pequenas alterações.,0
2009,24,Acre,0,Dado estável. Sujeito a pequenas alterações.,0
2009,24,Alagoas,1,Dado estável. Sujeito a pequenas alterações.,1 (0.6 % do país)
2009,24,Amapá,0,Dado estável. Sujeito a pequenas alterações.,0
2009,24,Amazonas,0,Dado estável. Sujeito a pequenas alterações.,0
2009,24,Bahia,2,Dado estável. Sujeito a pequenas alterações.,2 (1.3 % do país)
2009,24,Ceará,1,Dado estável. Sujeito a pequenas alterações.,1 (0.6 % do país)
2009,24,Distrito Federal,5,Dado estável. Sujeito a pequenas alterações.,5 (3.2 % do país)
2009,24,Espírito Santo,3,Dado estável. Sujeito a pequenas alterações.,3 (1.9 % do país)
2009,24,Goiás,1,Dado estável. Sujeito a pequenas alterações.,1 (0.6 % do país)
2009,24,Maranhão,1,Dado estável. Sujeito a pequenas alterações.,1 (0.6 % do país)
2009,24,Mato Grosso,2,Dado estável. Sujeito a pequenas alterações.,2 (1.3 % do país)
2009,24,Mato Grosso do Sul,0,Dado estável. Sujeito a pequenas alterações.,0
2009,24,Minas Gerais,18,Dado estável. Sujeito a pequenas alterações.,18 (11.5 % do país)
2009,24,Paraná,35,Dado estável. Sujeito a pequenas alterações.,35 (22.3 % do país)
2009,24,Paraíba,0,Dado estável. Sujeito a pequenas alterações.,0
2009,24,Pará,3,Dado estável. Sujeito a pequenas alterações.,3 (1.9 % do país)
2009,24,Pernambuco,1,Dado estável. Sujeito a pequenas alterações.,1 (0.6 % do país)
2009,24,Piauí,1,Dado estável. Sujeito a pequenas alterações.,1 (0.6 % do país)
2009,24,Rio Grande do Norte,0,Dado estável. Sujeito a pequenas alterações.,0
2009,24,Rio Grande do Sul,14,Dado estável. Sujeito a pequenas alterações.,14 (8.9 % do país)
2009,24,Rio de Janeiro,10,Dado estável. Sujeito a pequenas alterações.,10 (6.4 % do país)
2009,24,Rondônia,0,Dado estável. Sujeito a pequenas alterações.,0
2009,24,Roraima,0,Dado estável. Sujeito a pequenas alterações.,0
2009,24,Santa Catarina,8,Dado estável. Sujeito a pequenas alterações.,8 (5.1 % do país)
2009,24,Sergipe,0,Dado estável. Sujeito a pequenas alterações.,0
2009,24,São Paulo,51,Dado estável. Sujeito a pequenas alterações.,51 (32.5 % do país)
2009,24,Tocantins,0,Dado estável. Sujeito a pequenas alterações.,0
2009,25,Acre,2,Dado estável. Sujeito a pequenas alterações.,2 (0.4 % do país)
2009,25,Alagoas,3,Dado estável. Sujeito a pequenas alterações.,3 (0.6 % do país)
2009,25,Amapá,0,Dado estável. Sujeito a pequenas alterações.,0
2009,25,Amazonas,0,Dado estável. Sujeito a pequenas alterações.,0
2009,25,Bahia,4,Dado estável. Sujeito a pequenas alterações.,4 (0.9 % do país)
2009,25,Ceará,3,Dado estável. Sujeito a pequenas alterações.,3 (0.6 % do país)
2009,25,Distrito Federal,4,Dado estável. Sujeito a pequenas alterações.,4 (0.9 % do país)
2009,25,Espírito Santo,3,Dado estável. Sujeito a pequenas alterações.,3 (0.6 % do país)
2009,25,Goiás,8,Dado estável. Sujeito a pequenas alterações.,8 (1.7 % do país)
2009,25,Maranhão,1,Dado estável. Sujeito a pequenas alterações.,1 (0.2 % do país)
2009,25,Mato Grosso,2,Dado estável. Sujeito a pequenas alterações.,2 (0.4 % do país)
2009,25,Mato Grosso do Sul,1,Dado estável. Sujeito a pequenas alterações.,1 (0.2 % do país)
2009,25,Minas Gerais,45,Dado estável. Sujeito a pequenas alterações.,45 (9.7 % do país)
2009,25,Paraná,99,Dado estável. Sujeito a pequenas alterações.,99 (21.3 % do país)
2009,25,Paraíba,1,Dado estável. Sujeito a pequenas alterações.,1 (0.2 % do país)
2009,25,Pará,2,Dado estável. Sujeito a pequenas alterações.,2 (0.4 % do país)
2009,25,Pernambuco,3,Dado estável. Sujeito a pequenas alterações.,3 (0.6 % do país)
2009,25,Piauí,0,Dado estável. Sujeito a pequenas alterações.,0
2009,25,Rio Grande do Norte,2,Dado estável. Sujeito a pequenas alterações.,2 (0.4 % do país)
2009,25,Rio Grande do Sul,44,Dado estável. Sujeito a pequenas alterações.,44 (9.5 % do país)
2009,25,Rio de Janeiro,34,Dado estável. Sujeito a pequenas alterações.,34 (7.3 % do país)
2009,25,Rondônia,0,Dado estável. Sujeito a pequenas alterações.,0
2009,25,Roraima,1,Dado estável. Sujeito a pequenas alterações.,1 (0.2 % do país)
2009,25,Santa Catarina,22,Dado estável. Sujeito a pequenas alterações.,22 (4.7 % do país)
2009,25,Sergipe,1,Dado estável. Sujeito a pequenas alterações.,1 (0.2 % do país)
2009,25,São Paulo,180,Dado estável. Sujeito a pequenas alterações.,180 (38.7 % do país)
2009,25,Tocantins,0,Dado estável. Sujeito a pequenas alterações.,0
2009,26,Acre,0,Dado estável. Sujeito a pequenas alterações.,0
2009,26,Alagoas,1,Dado estável. Sujeito a pequenas alterações.,1 (0.2 % do país)
2009,26,Amapá,1,Dado estável. Sujeito a pequenas alterações.,1 (0.2 % do país)
2009,26,Amazonas,0,Dado estável. Sujeito a pequenas alterações.,0
2009,26,Bahia,21,Dado estável. Sujeito a pequenas alterações.,21 (3.9 % do país)
2009,26,Ceará,2,Dado estável. Sujeito a pequenas alterações.,2 (0.4 % do país)
2009,26,Distrito Federal,1,Dado estável. Sujeito a pequenas alterações.,1 (0.2 % do país)
2009,26,Espírito Santo,1,Dado estável. Sujeito a pequenas alterações.,1 (0.2 % do país)
2009,26,Goiás,4,Dado estável. Sujeito a pequenas alterações.,4 (0.7 % do país)
2009,26,Maranhão,2,Dado estável. Sujeito a pequenas alterações.,2 (0.4 % do país)
2009,26,Mato Grosso,3,Dado estável. Sujeito a pequenas alterações.,3 (0.6 % do país)
2009,26,Mato Grosso do Sul,3,Dado estável. Sujeito a pequenas alterações.,3 (0.6 % do país)
2009,26,Minas Gerais,28,Dado estável. Sujeito a pequenas alterações.,28 (5.1 % do país)
2009,26,Paraná,121,Dado estável. Sujeito a pequenas alterações.,121 (22.2 % do país)
2009,26,Paraíba,0,Dado estável. Sujeito a pequenas alterações.,0
2009,26,Pará,0,Dado estável. Sujeito a pequenas alterações.,0
2009,26,Pernambuco,3,Dado estável. Sujeito a pequenas alterações.,3 (0.6 % do país)
2009,26,Piauí,4,Dado estável. Sujeito a pequenas alterações.,4 (0.7 % do país)
2009,26,Rio Grande do Norte,3,Dado estável. Sujeito a pequenas alterações.,3 (0.6 % do país)
2009,26,Rio Grande do Sul,69,Dado estável. Sujeito a pequenas alterações.,69 (12.7 % do país)
2009,26,Rio de Janeiro,60,Dado estável. Sujeito a pequenas alterações.,60 (11.0 % do país)
2009,26,Rondônia,0,Dado estável. Sujeito a pequenas alterações.,0
2009,26,Roraima,0,Dado estável. Sujeito a pequenas alterações.,0
2009,26,Santa Catarina,26,Dado estável. Sujeito a pequenas alterações.,26 (4.8 % do país)
2009,26,Sergipe,1,Dado estável. Sujeito a pequenas alterações.,1 (0.2 % do país)
2009,26,São Paulo,190,Dado estável. Sujeito a pequenas alterações.,190 (34.9 % do país)
2009,26,Tocantins,1,Dado estável. Sujeito a pequenas alterações.,1 (0.2 % do país)
2009,27,Acre,1,Dado estável. Sujeito a pequenas alterações.,1 (0.2 % do país)
2009,27,Alagoas,1,Dado estável. Sujeito a pequenas alterações.,1 (0.2 % do país)
2009,27,Amapá,0,Dado estável. Sujeito a pequenas alterações.,0
2009,27,Amazonas,1,Dado estável. Sujeito a pequenas alterações.,1 (0.2 % do país)
2009,27,Bahia,7,Dado estável. Sujeito a pequenas alterações.,7 (1.2 % do país)
2009,27,Ceará,2,Dado estável. Sujeito a pequenas alterações.,2 (0.3 % do país)
2009,27,Distrito Federal,2,Dado estável. Sujeito a pequenas alterações.,2 (0.3 % do país)
2009,27,Espírito Santo,3,Dado estável. Sujeito a pequenas alterações.,3 (0.5 % do país)
2009,27,Goiás,7,Dado estável. Sujeito a pequenas alterações.,7 (1.2 % do país)
2009,27,Maranhão,2,Dado estável. Sujeito a pequenas alterações.,2 (0.3 % do país)
2009,27,Mato Grosso,0,Dado estável. Sujeito a pequenas alterações.,0
2009,27,Mato Grosso do Sul,0,Dado estável. Sujeito a pequenas alterações.,0
2009,27,Minas Gerais,20,Dado estável. Sujeito a pequenas alterações.,20 (3.3 % do país)
2009,27,Paraná,138,Dado estável. Sujeito a pequenas alterações.,138 (22.8 % do país)
2009,27,Paraíba,2,Dado estável. Sujeito a pequenas alterações.,2 (0.3 % do país)
2009,27,Pará,3,Dado estável. Sujeito a pequenas alterações.,3 (0.5 % do país)
2009,27,Pernambuco,2,Dado estável. Sujeito a pequenas alterações.,2 (0.3 % do país)
2009,27,Piauí,0,Dado estável. Sujeito a pequenas alterações.,0
